sub_id,from,to,choice,edge,mem_value,triad_value,comm_value,sr0,sr1,sr2,sr3,sr4,sr5,sr6,sr7,sr8,sr9
2,17,16,0,0,0,0.06666666666666667,0.047619047619047616,0,0.0028501474190039764,0.005746361241632358,0.008697450413529468,0.011710828098381424,0.0147933369459032,0.017952692147983278,0.021199730813264095,0.024549881114971046,0.02800861783093764
2,17,18,0,0,0,0.06666666666666667,0.047619047619047616,0,0.009055998623731392,0.017863027521621302,0.02647460978740908,0.03493485410075719,0.0432764572046069,0.0515183887412521,0.05966641436963527,0.06773149334522217,0.0758208384922526
2,17,19,0,0,0,0,0.047619047619047616,0,0.003759771092862746,0.007568215154384002,0.01141902774451836,0.015307127311145953,0.019229613058975716,0.02318782841806748,0.02719032416194492,0.03125391636998704,0.035383578013827355
2,17,20,0,0,0,0.06666666666666667,0.047619047619047616,0.09219724892958332,0.0874400138623462,0.08296663982260091,0.07873665614304692,0.07471438088369894,0.07086957824189626,0.0671764351167971,0.06360580580613419,0.0600990411006029,0.0565080604020024
2,17,21,1,1,0.2,0.06666666666666667,0.047619047619047616,0.11877447569517925,0.11333135162239615,0.10811199417269053,0.10307293572424553,0.098171005697381,0.09336217010666206,0.08859938023277333,0.08382752382914237,0.07897104792268438,0.0739073036746794
2,18,1,1,1,0.058823529411764705,0.05,0.047619047619047616,0.034005287391786716,0.0359878606217088,0.03785940368553405,0.03962277919921616,0.04128518063243054,0.04285832137096918,0.044357861239023695,0.04580079020484876,0.047199124570772605,0.04856573001676273
2,18,2,1,1,0.058823529411764705,0.05,0.047619047619047616,0.09143755569068636,0.08740667626434212,0.083457725671629,0.07959144941888191,0.07581242921352645,0.0721269069751528,0.06853868962033544,0.0650448752500768,0.06164005553623285,0.05834839029600073
2,18,3,0,1,0.058823529411764705,0.05,0.047619047619047616,0.15047789024474714,0.13958647230574675,0.1289056198572791,0.11845399571543293,0.10824893165199144,0.09830663316629411,0.08864114960786428,0.07925886194358321,0.07014350063562276,0.061247163149548256
2,18,4,0,1,0.058823529411764705,0.05,0.047619047619047616,0.015198002991433056,0.018045737888013804,0.021078859734159343,0.02430897317155034,0.027747833409833503,0.03140443918029082,0.03528001616653212,0.03936076743530875,0.04361428762152336,0.04801831220228668
2,18,5,0,1,0.058823529411764705,0.05,0.047619047619047616,0.09424390058752787,0.09029331956186146,0.08627769710780511,0.0821951225287598,0.07805037656294035,0.07385588156728075,0.06963190264629071,0.06540402718359911,0.06119229148819028,0.05697376604093579
2,18,6,1,0,0,0.05,0.047619047619047616,0,0.0038785665964961203,0.007595033688009921,0.011136858327664763,0.014486790221753764,0.017620897379966548,0.020506610774590765,0.02310401456426829,0.025378372808658966,0.02732496892416441
2,18,7,1,1,0.058823529411764705,0.05,0.047619047619047616,0.015178973055462857,0.01945826996721641,0.023691596011214382,0.0278564344934086,0.03193304661790499,0.03590663921717648,0.03977351909615498,0.04355562685469115,0.04732672273852404,0.051225862978589234
2,18,8,0,1,0.058823529411764705,0.05,0.047619047619047616,0.07149232886556643,0.06905521889673435,0.06657123741342408,0.06406197334493549,0.06154480948317816,0.059031381175618985,0.056527570335569106,0.054039410968593174,0.051594566289237274,0.049291327407813175
2,18,9,0,1,0.058823529411764705,0.05,0.047619047619047616,0.023972304907034794,0.025351133535234608,0.026981087227310414,0.028829477607081003,0.030858300072705885,0.03302304697322466,0.035272661892641624,0.03755437127585905,0.03983410824338561,0.04215868430223193
2,18,10,0,1,0.058823529411764705,0.05,0.047619047619047616,0.05836534501107158,0.05994531956446278,0.06121124401489857,0.06217558428378347,0.06285221158732077,0.0632545263529704,0.0633911655982851,0.06325599471449485,0.06280550855750518,0.061922632980752956
2,18,11,1,1,0.058823529411764705,0.05,0.047619047619047616,0.03157272304544946,0.032897984975006206,0.033990709642567514,0.034856054982972694,0.03550528965662243,0.03595908944552942,0.03625159300669907,0.036434485263474516,0.0365779785342541,0.036747182718196686
2,18,12,0,0,0,0.05,0.047619047619047616,0,0.0021760357037774822,0.004344306078263625,0.006517111132657616,0.00871034179161258,0.01094512993974618,0.013249913075295102,0.01566140875988506,0.018218260022969113,0.020929715506270628
2,18,13,0,1,0.058823529411764705,0.05,0.047619047619047616,0.03697090873380895,0.03651296556325413,0.03591774922106508,0.035192004411307334,0.034340650724929124,0.03336502715392252,0.03226061050077953,0.031015093451719454,0.029610489833872322,0.028038797875757786
