sub_id,from,to,from_face,to_face,edge,choice,confidence,rt_choice,rt_confidence
9,10,6,CFD-LM-211-128-N.jpg,CFD-WF-223-133-N.jpg,0,1,3,5263,747
9,11,7,CFD-BF-241-222-N.jpg,CFD-AM-242-176-N.jpg,0,0,2,2000,525
9,4,10,CFD-WM-229-129-N.jpg,CFD-LM-211-128-N.jpg,0,1,3,3086,477
9,7,11,CFD-AM-242-176-N.jpg,CFD-BF-241-222-N.jpg,0,1,2,2881,2131
9,7,2,CFD-AM-242-176-N.jpg,CFD-WF-208-068-N.jpg,0,0,2,21778,861
9,10,1,CFD-LM-211-128-N.jpg,CFD-LF-230-203-N.jpg,0,1,3,2502,511
9,12,5,CFD-BM-237-188-N.jpg,CFD-LM-216-082-N.jpg,0,1,2,8577,2556
9,2,7,CFD-WF-208-068-N.jpg,CFD-AM-242-176-N.jpg,0,1,3,2994,666
9,4,2,CFD-WM-229-129-N.jpg,CFD-WF-208-068-N.jpg,1,1,3,1591,576
9,2,12,CFD-WF-208-068-N.jpg,CFD-BM-237-188-N.jpg,0,1,3,4143,566
9,1,5,CFD-LF-230-203-N.jpg,CFD-LM-216-082-N.jpg,0,0,2,5370,341
9,7,9,CFD-AM-242-176-N.jpg,CFD-WM-245-123-N.jpg,0,0,2,1683,497
9,5,7,CFD-LM-216-082-N.jpg,CFD-AM-242-176-N.jpg,1,1,3,1979,624
9,4,12,CFD-WM-229-129-N.jpg,CFD-BM-237-188-N.jpg,0,1,3,3247,537
9,8,2,CFD-AM-229-224-N.jpg,CFD-WF-208-068-N.jpg,0,1,2,2296,651
9,7,1,CFD-AM-242-176-N.jpg,CFD-LF-230-203-N.jpg,0,1,2,3621,384
9,5,10,CFD-LM-216-082-N.jpg,CFD-LM-211-128-N.jpg,0,1,3,1459,548
9,3,11,CFD-AF-228-173-N.jpg,CFD-BF-241-222-N.jpg,0,0,2,1792,939
9,6,3,CFD-WF-223-133-N.jpg,CFD-AF-228-173-N.jpg,0,0,3,12724,2387
9,11,8,CFD-BF-241-222-N.jpg,CFD-AM-229-224-N.jpg,0,1,3,10685,3236
9,5,9,CFD-LM-216-082-N.jpg,CFD-WM-245-123-N.jpg,0,1,3,1976,729
9,6,8,CFD-WF-223-133-N.jpg,CFD-AM-229-224-N.jpg,0,0,3,3033,647
9,4,6,CFD-WM-229-129-N.jpg,CFD-WF-223-133-N.jpg,1,1,3,1750,1594
9,6,13,CFD-WF-223-133-N.jpg,CFD-BF-244-231-N.jpg,0,1,3,2130,684
9,7,13,CFD-AM-242-176-N.jpg,CFD-BF-244-231-N.jpg,0,1,3,4444,983
9,12,3,CFD-BM-237-188-N.jpg,CFD-AF-228-173-N.jpg,0,1,3,3095,513
9,9,4,CFD-WM-245-123-N.jpg,CFD-WM-229-129-N.jpg,0,0,3,1799,789
9,5,12,CFD-LM-216-082-N.jpg,CFD-BM-237-188-N.jpg,0,1,2,50095,748
9,9,6,CFD-WM-245-123-N.jpg,CFD-WF-223-133-N.jpg,0,0,3,1523,2345
9,4,1,CFD-WM-229-129-N.jpg,CFD-LF-230-203-N.jpg,0,0,3,2271,1105
9,8,10,CFD-AM-229-224-N.jpg,CFD-LM-211-128-N.jpg,1,1,3,1341,757
9,2,10,CFD-WF-208-068-N.jpg,CFD-LM-211-128-N.jpg,0,0,3,2277,1209
9,1,13,CFD-LF-230-203-N.jpg,CFD-BF-244-231-N.jpg,0,1,3,1393,886
9,6,7,CFD-WF-223-133-N.jpg,CFD-AM-242-176-N.jpg,1,1,3,3451,674
9,11,5,CFD-BF-241-222-N.jpg,CFD-LM-216-082-N.jpg,0,0,3,2171,955
9,1,10,CFD-LF-230-203-N.jpg,CFD-LM-211-128-N.jpg,0,0,3,3557,506
9,11,2,CFD-BF-241-222-N.jpg,CFD-WF-208-068-N.jpg,0,1,2,1457,823
9,11,10,CFD-BF-241-222-N.jpg,CFD-LM-211-128-N.jpg,0,0,2,2349,1745
9,7,5,CFD-AM-242-176-N.jpg,CFD-LM-216-082-N.jpg,1,1,3,5010,826
9,9,5,CFD-WM-245-123-N.jpg,CFD-LM-216-082-N.jpg,0,1,3,2704,780
9,8,5,CFD-AM-229-224-N.jpg,CFD-LM-216-082-N.jpg,0,1,3,2226,565
9,4,8,CFD-WM-229-129-N.jpg,CFD-AM-229-224-N.jpg,0,1,3,1617,285
9,7,6,CFD-AM-242-176-N.jpg,CFD-WF-223-133-N.jpg,1,1,3,3677,734
9,11,13,CFD-BF-241-222-N.jpg,CFD-BF-244-231-N.jpg,1,1,4,1604,690
9,4,5,CFD-WM-229-129-N.jpg,CFD-LM-216-082-N.jpg,1,0,2,11307,918
9,3,6,CFD-AF-228-173-N.jpg,CFD-WF-223-133-N.jpg,0,0,2,1896,1056
9,2,13,CFD-WF-208-068-N.jpg,CFD-BF-244-231-N.jpg,0,0,3,5060,1067
9,4,11,CFD-WM-229-129-N.jpg,CFD-BF-241-222-N.jpg,0,0,3,1746,618
9,6,12,CFD-WF-223-133-N.jpg,CFD-BM-237-188-N.jpg,0,1,3,1520,720
9,6,1,CFD-WF-223-133-N.jpg,CFD-LF-230-203-N.jpg,0,0,3,1457,694
9,10,8,CFD-LM-211-128-N.jpg,CFD-AM-229-224-N.jpg,1,1,3,2086,683
9,3,9,CFD-AF-228-173-N.jpg,CFD-WM-245-123-N.jpg,0,1,1,5953,3548
9,3,7,CFD-AF-228-173-N.jpg,CFD-AM-242-176-N.jpg,0,0,3,5318,1335
9,12,7,CFD-BM-237-188-N.jpg,CFD-AM-242-176-N.jpg,0,0,2,3322,1064
9,6,2,CFD-WF-223-133-N.jpg,CFD-WF-208-068-N.jpg,0,0,3,2076,1164
9,13,10,CFD-BF-244-231-N.jpg,CFD-LM-211-128-N.jpg,0,1,3,1568,676
9,2,9,CFD-WF-208-068-N.jpg,CFD-WM-245-123-N.jpg,0,0,3,2532,765
9,4,3,CFD-WM-229-129-N.jpg,CFD-AF-228-173-N.jpg,1,1,3,4361,1126
9,1,6,CFD-LF-230-203-N.jpg,CFD-WF-223-133-N.jpg,0,0,3,1798,1446
9,6,9,CFD-WF-223-133-N.jpg,CFD-WM-245-123-N.jpg,0,0,3,5449,804
9,8,6,CFD-AM-229-224-N.jpg,CFD-WF-223-133-N.jpg,0,0,2,13832,8948
9,5,3,CFD-LM-216-082-N.jpg,CFD-AF-228-173-N.jpg,1,1,3,1898,592
9,2,5,CFD-WF-208-068-N.jpg,CFD-LM-216-082-N.jpg,0,1,2,2411,595
9,8,12,CFD-AM-229-224-N.jpg,CFD-BM-237-188-N.jpg,0,1,3,1239,369
10,8,4,CFD-LM-208-110-N.jpg,CFD-BF-216-132-N.jpg,0,1,2,4524,1145
10,11,1,CFD-LM-252-076-N.jpg,CFD-AF-228-173-N.jpg,0,0,2,4156,611
10,6,12,CFD-BM-247-240-N.jpg,CFD-BM-205-001-N.jpg,0,1,2,2736,1675
10,4,2,CFD-BF-216-132-N.jpg,CFD-LF-207-198-N.jpg,1,0,2,5756,339
10,9,4,CFD-AM-208-143-N.jpg,CFD-BF-216-132-N.jpg,0,0,3,2113,2311
10,3,8,CFD-BF-222-240-N.jpg,CFD-LM-208-110-N.jpg,0,1,2,1950,1109
10,4,9,CFD-BF-216-132-N.jpg,CFD-AM-208-143-N.jpg,0,0,3,1854,832
10,5,4,CFD-WM-235-147-N.jpg,CFD-BF-216-132-N.jpg,1,1,4,2075,549
10,9,13,CFD-AM-208-143-N.jpg,CFD-WF-230-158-N.jpg,0,0,2,1673,427
10,3,1,CFD-BF-222-240-N.jpg,CFD-AF-228-173-N.jpg,0,0,2,2561,578
10,11,8,CFD-LM-252-076-N.jpg,CFD-LM-208-110-N.jpg,0,0,2,2085,291
10,2,11,CFD-LF-207-198-N.jpg,CFD-LM-252-076-N.jpg,0,0,3,1626,876
10,4,13,CFD-BF-216-132-N.jpg,CFD-WF-230-158-N.jpg,0,0,2,1646,390
10,5,2,CFD-WM-235-147-N.jpg,CFD-LF-207-198-N.jpg,0,0,3,1542,1460
10,4,5,CFD-BF-216-132-N.jpg,CFD-WM-235-147-N.jpg,1,1,4,2645,299
10,5,12,CFD-WM-235-147-N.jpg,CFD-BM-205-001-N.jpg,0,0,2,5390,977
10,7,8,CFD-AF-201-060-N.jpg,CFD-LM-208-110-N.jpg,0,0,2,4706,435
10,7,3,CFD-AF-201-060-N.jpg,CFD-BF-222-240-N.jpg,0,1,2,2131,820
10,13,11,CFD-WF-230-158-N.jpg,CFD-LM-252-076-N.jpg,1,1,4,2214,372
10,9,2,CFD-AM-208-143-N.jpg,CFD-LF-207-198-N.jpg,0,0,2,1346,423
10,2,1,CFD-LF-207-198-N.jpg,CFD-AF-228-173-N.jpg,1,1,2,2201,1382
10,10,4,CFD-WF-243-148-N.jpg,CFD-BF-216-132-N.jpg,0,0,2,2380,694
10,1,13,CFD-AF-228-173-N.jpg,CFD-WF-230-158-N.jpg,0,0,3,4133,839
10,8,5,CFD-LM-208-110-N.jpg,CFD-WM-235-147-N.jpg,0,0,3,2820,1291
10,12,5,CFD-BM-205-001-N.jpg,CFD-WM-235-147-N.jpg,0,1,3,2448,637
10,11,9,CFD-LM-252-076-N.jpg,CFD-AM-208-143-N.jpg,1,1,4,2733,382
10,10,3,CFD-WF-243-148-N.jpg,CFD-BF-222-240-N.jpg,0,0,2,3464,467
10,3,2,CFD-BF-222-240-N.jpg,CFD-LF-207-198-N.jpg,1,1,4,2341,212
10,1,10,CFD-AF-228-173-N.jpg,CFD-WF-243-148-N.jpg,0,0,2,1610,372
10,11,13,CFD-LM-252-076-N.jpg,CFD-WF-230-158-N.jpg,1,1,4,1471,426
10,10,9,CFD-WF-243-148-N.jpg,CFD-AM-208-143-N.jpg,0,0,2,1831,205
10,8,6,CFD-LM-208-110-N.jpg,CFD-BM-247-240-N.jpg,0,1,2,1845,1670
10,13,10,CFD-WF-230-158-N.jpg,CFD-WF-243-148-N.jpg,0,0,2,1872,456
10,3,5,CFD-BF-222-240-N.jpg,CFD-WM-235-147-N.jpg,1,1,4,2614,440
10,6,5,CFD-BM-247-240-N.jpg,CFD-WM-235-147-N.jpg,0,0,1,3690,1104
10,9,8,CFD-AM-208-143-N.jpg,CFD-LM-208-110-N.jpg,1,1,2,8138,1273
10,12,10,CFD-BM-205-001-N.jpg,CFD-WF-243-148-N.jpg,1,1,3,4148,2126
10,9,5,CFD-AM-208-143-N.jpg,CFD-WM-235-147-N.jpg,0,0,3,2888,566
10,11,3,CFD-LM-252-076-N.jpg,CFD-BF-222-240-N.jpg,0,0,3,2784,858
10,1,11,CFD-AF-228-173-N.jpg,CFD-LM-252-076-N.jpg,0,0,3,3594,548
10,2,5,CFD-LF-207-198-N.jpg,CFD-WM-235-147-N.jpg,0,0,3,1369,2939
10,6,9,CFD-BM-247-240-N.jpg,CFD-AM-208-143-N.jpg,0,0,3,2971,390
10,11,2,CFD-LM-252-076-N.jpg,CFD-LF-207-198-N.jpg,0,0,3,2833,281
10,13,5,CFD-WF-230-158-N.jpg,CFD-WM-235-147-N.jpg,0,0,4,4154,446
10,3,11,CFD-BF-222-240-N.jpg,CFD-LM-252-076-N.jpg,0,0,4,2589,759
10,10,13,CFD-WF-243-148-N.jpg,CFD-WF-230-158-N.jpg,0,1,1,5136,533
10,8,10,CFD-LM-208-110-N.jpg,CFD-WF-243-148-N.jpg,1,1,3,2454,1112
10,7,10,CFD-AF-201-060-N.jpg,CFD-WF-243-148-N.jpg,0,1,2,3312,1551
10,3,6,CFD-BF-222-240-N.jpg,CFD-BM-247-240-N.jpg,0,0,2,7950,1192
10,2,7,CFD-LF-207-198-N.jpg,CFD-AF-201-060-N.jpg,0,1,3,2711,533
10,5,11,CFD-WM-235-147-N.jpg,CFD-LM-252-076-N.jpg,0,0,3,3233,566
10,7,2,CFD-AF-201-060-N.jpg,CFD-LF-207-198-N.jpg,0,1,2,4486,972
10,7,12,CFD-AF-201-060-N.jpg,CFD-BM-205-001-N.jpg,0,0,2,1830,813
10,8,9,CFD-LM-208-110-N.jpg,CFD-AM-208-143-N.jpg,1,1,2,2531,652
10,5,1,CFD-WM-235-147-N.jpg,CFD-AF-228-173-N.jpg,0,0,4,3247,504
10,1,7,CFD-AF-228-173-N.jpg,CFD-AF-201-060-N.jpg,0,0,3,1898,1255
10,12,7,CFD-BM-205-001-N.jpg,CFD-AF-201-060-N.jpg,0,1,3,2233,322
10,10,2,CFD-WF-243-148-N.jpg,CFD-LF-207-198-N.jpg,0,1,2,2669,843
10,8,12,CFD-LM-208-110-N.jpg,CFD-BM-205-001-N.jpg,0,1,2,3997,630
10,13,6,CFD-WF-230-158-N.jpg,CFD-BM-247-240-N.jpg,0,0,2,4373,392
10,5,8,CFD-WM-235-147-N.jpg,CFD-LM-208-110-N.jpg,0,0,3,1766,1519
10,11,10,CFD-LM-252-076-N.jpg,CFD-WF-243-148-N.jpg,0,0,1,1993,351
10,12,1,CFD-BM-205-001-N.jpg,CFD-AF-228-173-N.jpg,0,0,3,6964,1228
10,10,12,CFD-WF-243-148-N.jpg,CFD-BM-205-001-N.jpg,1,1,3,2155,397
10,11,5,CFD-LM-252-076-N.jpg,CFD-WM-235-147-N.jpg,0,0,2,1710,1230
10,6,11,CFD-BM-247-240-N.jpg,CFD-LM-252-076-N.jpg,0,0,2,2214,205
10,6,4,CFD-BM-247-240-N.jpg,CFD-BF-216-132-N.jpg,1,0,2,1892,85
10,4,3,CFD-BF-216-132-N.jpg,CFD-BF-222-240-N.jpg,1,0,2,2658,222
10,2,9,CFD-LF-207-198-N.jpg,CFD-AM-208-143-N.jpg,0,1,2,2339,201
10,3,9,CFD-BF-222-240-N.jpg,CFD-AM-208-143-N.jpg,0,1,2,2726,532
10,6,1,CFD-BM-247-240-N.jpg,CFD-AF-228-173-N.jpg,0,0,2,3922,788
10,11,4,CFD-LM-252-076-N.jpg,CFD-BF-216-132-N.jpg,0,0,2,1678,1068
10,8,2,CFD-LM-208-110-N.jpg,CFD-LF-207-198-N.jpg,0,1,2,2240,121
10,7,13,CFD-AF-201-060-N.jpg,CFD-WF-230-158-N.jpg,0,0,2,3744,110
10,12,6,CFD-BM-205-001-N.jpg,CFD-BM-247-240-N.jpg,0,0,2,1508,53
10,4,1,CFD-BF-216-132-N.jpg,CFD-AF-228-173-N.jpg,0,1,2,3797,679
10,7,4,CFD-AF-201-060-N.jpg,CFD-BF-216-132-N.jpg,0,1,2,2457,581
10,6,2,CFD-BM-247-240-N.jpg,CFD-LF-207-198-N.jpg,0,1,2,2458,338
10,3,10,CFD-BF-222-240-N.jpg,CFD-WF-243-148-N.jpg,0,1,2,1824,337
10,2,12,CFD-LF-207-198-N.jpg,CFD-BM-205-001-N.jpg,0,0,1,7131,171
10,6,3,CFD-BM-247-240-N.jpg,CFD-BF-222-240-N.jpg,0,0,1,2142,1307
10,1,6,CFD-AF-228-173-N.jpg,CFD-BM-247-240-N.jpg,0,1,4,6031,266
10,13,1,CFD-WF-230-158-N.jpg,CFD-AF-228-173-N.jpg,0,1,2,4880,699
10,1,2,CFD-AF-228-173-N.jpg,CFD-LF-207-198-N.jpg,1,0,2,3074,335
10,6,13,CFD-BM-247-240-N.jpg,CFD-WF-230-158-N.jpg,0,0,2,1213,173
10,13,9,CFD-WF-230-158-N.jpg,CFD-AM-208-143-N.jpg,0,1,2,2860,257
10,10,5,CFD-WF-243-148-N.jpg,CFD-WM-235-147-N.jpg,0,0,2,2385,639
10,8,11,CFD-LM-208-110-N.jpg,CFD-LM-252-076-N.jpg,0,1,2,4040,393
10,2,3,CFD-LF-207-198-N.jpg,CFD-BF-222-240-N.jpg,1,0,2,1641,159
10,2,8,CFD-LF-207-198-N.jpg,CFD-LM-208-110-N.jpg,0,1,2,5375,427
10,10,1,CFD-WF-243-148-N.jpg,CFD-AF-228-173-N.jpg,0,0,2,1836,144
10,3,13,CFD-BF-222-240-N.jpg,CFD-WF-230-158-N.jpg,0,0,2,1854,490
10,13,4,CFD-WF-230-158-N.jpg,CFD-BF-216-132-N.jpg,0,1,2,1698,888
10,2,10,CFD-LF-207-198-N.jpg,CFD-WF-243-148-N.jpg,0,1,2,2167,136
10,4,10,CFD-BF-216-132-N.jpg,CFD-WF-243-148-N.jpg,0,1,2,4012,103
10,12,2,CFD-BM-205-001-N.jpg,CFD-LF-207-198-N.jpg,0,0,2,2191,522
10,5,6,CFD-WM-235-147-N.jpg,CFD-BM-247-240-N.jpg,0,1,4,1902,1109
10,10,11,CFD-WF-243-148-N.jpg,CFD-LM-252-076-N.jpg,0,1,2,8095,865
10,7,11,CFD-AF-201-060-N.jpg,CFD-LM-252-076-N.jpg,0,0,2,2547,370
10,12,3,CFD-BM-205-001-N.jpg,CFD-BF-222-240-N.jpg,0,0,2,1468,191
10,11,12,CFD-LM-252-076-N.jpg,CFD-BM-205-001-N.jpg,1,1,2,1997,250
10,8,7,CFD-LM-208-110-N.jpg,CFD-AF-201-060-N.jpg,0,1,2,2000,274
10,9,11,CFD-AM-208-143-N.jpg,CFD-LM-252-076-N.jpg,1,1,4,3884,383
10,1,3,CFD-AF-228-173-N.jpg,CFD-BF-222-240-N.jpg,0,0,2,1711,111
10,3,12,CFD-BF-222-240-N.jpg,CFD-BM-205-001-N.jpg,0,0,2,2140,115
10,2,4,CFD-LF-207-198-N.jpg,CFD-BF-216-132-N.jpg,1,1,2,3101,148
10,12,8,CFD-BM-205-001-N.jpg,CFD-LM-208-110-N.jpg,0,1,3,4934,105
10,5,10,CFD-WM-235-147-N.jpg,CFD-WF-243-148-N.jpg,0,0,2,3300,103
10,1,4,CFD-AF-228-173-N.jpg,CFD-BF-216-132-N.jpg,0,1,2,3851,1201
10,12,11,CFD-BM-205-001-N.jpg,CFD-LM-252-076-N.jpg,1,1,2,1206,662
10,3,7,CFD-BF-222-240-N.jpg,CFD-AF-201-060-N.jpg,0,0,1,1373,6419
10,11,6,CFD-LM-252-076-N.jpg,CFD-BM-247-240-N.jpg,0,1,2,4159,214
10,4,6,CFD-BF-216-132-N.jpg,CFD-BM-247-240-N.jpg,1,0,2,1686,100
10,5,9,CFD-WM-235-147-N.jpg,CFD-AM-208-143-N.jpg,0,0,2,1629,86
10,1,8,CFD-AF-228-173-N.jpg,CFD-LM-208-110-N.jpg,1,0,2,1991,92
10,13,2,CFD-WF-230-158-N.jpg,CFD-LF-207-198-N.jpg,0,1,2,3540,116
10,1,5,CFD-AF-228-173-N.jpg,CFD-WM-235-147-N.jpg,0,0,4,4397,541
10,10,8,CFD-WF-243-148-N.jpg,CFD-LM-208-110-N.jpg,1,1,3,2063,538
10,1,9,CFD-AF-228-173-N.jpg,CFD-AM-208-143-N.jpg,0,1,2,2274,403
10,7,6,CFD-AF-201-060-N.jpg,CFD-BM-247-240-N.jpg,1,0,2,4859,123
10,9,10,CFD-AM-208-143-N.jpg,CFD-WF-243-148-N.jpg,0,1,2,3284,152
10,13,7,CFD-WF-230-158-N.jpg,CFD-AF-201-060-N.jpg,0,0,2,1767,115
10,13,12,CFD-WF-230-158-N.jpg,CFD-BM-205-001-N.jpg,1,0,2,1429,115
10,9,3,CFD-AM-208-143-N.jpg,CFD-BF-222-240-N.jpg,0,0,2,2119,67
10,5,13,CFD-WM-235-147-N.jpg,CFD-WF-230-158-N.jpg,0,0,2,2673,83
10,9,7,CFD-AM-208-143-N.jpg,CFD-AF-201-060-N.jpg,0,0,2,6346,78
10,4,12,CFD-BF-216-132-N.jpg,CFD-BM-205-001-N.jpg,0,0,2,4503,111
10,13,3,CFD-WF-230-158-N.jpg,CFD-BF-222-240-N.jpg,0,1,2,1663,147
10,7,9,CFD-AF-201-060-N.jpg,CFD-AM-208-143-N.jpg,0,1,2,6913,158
10,1,12,CFD-AF-228-173-N.jpg,CFD-BM-205-001-N.jpg,0,0,2,3648,114
10,12,9,CFD-BM-205-001-N.jpg,CFD-AM-208-143-N.jpg,0,1,2,2177,225
10,7,1,CFD-AF-201-060-N.jpg,CFD-AF-228-173-N.jpg,0,0,3,4243,818
10,9,1,CFD-AM-208-143-N.jpg,CFD-AF-228-173-N.jpg,0,0,2,2182,87
10,8,3,CFD-LM-208-110-N.jpg,CFD-BF-222-240-N.jpg,0,1,3,2316,106
10,11,7,CFD-LM-252-076-N.jpg,CFD-AF-201-060-N.jpg,0,1,3,2191,127
10,3,4,CFD-BF-222-240-N.jpg,CFD-BF-216-132-N.jpg,1,1,3,4965,77
10,8,13,CFD-LM-208-110-N.jpg,CFD-WF-230-158-N.jpg,0,1,3,1367,99
10,2,6,CFD-LF-207-198-N.jpg,CFD-BM-247-240-N.jpg,0,0,2,1645,94
10,8,1,CFD-LM-208-110-N.jpg,CFD-AF-228-173-N.jpg,1,1,2,7220,1046
10,6,7,CFD-BM-247-240-N.jpg,CFD-AF-201-060-N.jpg,1,0,3,4972,713
10,10,6,CFD-WF-243-148-N.jpg,CFD-BM-247-240-N.jpg,0,1,3,2437,2489
10,10,7,CFD-WF-243-148-N.jpg,CFD-AF-201-060-N.jpg,0,0,3,3380,1195
10,6,10,CFD-BM-247-240-N.jpg,CFD-WF-243-148-N.jpg,0,0,2,1989,2211
10,5,7,CFD-WM-235-147-N.jpg,CFD-AF-201-060-N.jpg,1,1,4,5059,759
10,13,8,CFD-WF-230-158-N.jpg,CFD-LM-208-110-N.jpg,0,1,3,3255,923
10,9,6,CFD-AM-208-143-N.jpg,CFD-BM-247-240-N.jpg,0,1,2,2667,111
10,5,3,CFD-WM-235-147-N.jpg,CFD-BF-222-240-N.jpg,1,1,4,3026,526
10,9,12,CFD-AM-208-143-N.jpg,CFD-BM-205-001-N.jpg,0,1,2,2989,173
10,7,5,CFD-AF-201-060-N.jpg,CFD-WM-235-147-N.jpg,1,1,4,4602,205
10,2,13,CFD-LF-207-198-N.jpg,CFD-WF-230-158-N.jpg,0,1,2,1818,367
10,4,11,CFD-BF-216-132-N.jpg,CFD-LM-252-076-N.jpg,0,0,2,2471,126
10,4,8,CFD-BF-216-132-N.jpg,CFD-LM-208-110-N.jpg,0,0,2,1147,923
10,6,8,CFD-BM-247-240-N.jpg,CFD-LM-208-110-N.jpg,0,1,2,2680,673
10,4,7,CFD-BF-216-132-N.jpg,CFD-AF-201-060-N.jpg,0,1,2,99860,1105
10,12,4,CFD-BM-205-001-N.jpg,CFD-BF-216-132-N.jpg,0,0,2,14601,561
10,12,13,CFD-BM-205-001-N.jpg,CFD-WF-230-158-N.jpg,1,0,2,1331,102
11,7,6,CFD-LF-230-203-N.jpg,CFD-BM-235-226-N.jpg,1,1,4,1951,1286
11,8,9,CFD-BF-249-091-N.jpg,CFD-BF-207-004-N.jpg,1,1,4,2385,476
11,1,12,CFD-WF-243-148-N.jpg,CFD-AM-208-143-N.jpg,0,0,3,3493,2586
11,6,5,CFD-BM-235-226-N.jpg,CFD-WM-235-147-N.jpg,0,0,1,3209,1127
11,6,7,CFD-BM-235-226-N.jpg,CFD-LF-230-203-N.jpg,1,1,4,1198,566
11,7,5,CFD-LF-230-203-N.jpg,CFD-WM-235-147-N.jpg,1,1,3,3016,5189
11,7,13,CFD-LF-230-203-N.jpg,CFD-LF-211-003-N.jpg,0,0,4,2105,784
11,10,7,CFD-AF-209-006-N.jpg,CFD-LF-230-203-N.jpg,0,0,4,1413,429
11,8,1,CFD-BF-249-091-N.jpg,CFD-WF-243-148-N.jpg,1,1,4,1361,350
11,5,12,CFD-WM-235-147-N.jpg,CFD-AM-208-143-N.jpg,0,0,2,3575,2005
11,13,6,CFD-LF-211-003-N.jpg,CFD-BM-235-226-N.jpg,0,0,4,2519,1101
11,11,9,CFD-LM-253-075-N.jpg,CFD-BF-207-004-N.jpg,1,1,3,2728,1554
11,12,4,CFD-AM-208-143-N.jpg,CFD-WM-218-074-N.jpg,0,1,2,2993,2017
11,1,5,CFD-WF-243-148-N.jpg,CFD-WM-235-147-N.jpg,0,0,4,4233,1945
11,4,12,CFD-WM-218-074-N.jpg,CFD-AM-208-143-N.jpg,0,1,3,1564,1192
11,13,12,CFD-LF-211-003-N.jpg,CFD-AM-208-143-N.jpg,1,1,4,3180,386
11,4,1,CFD-WM-218-074-N.jpg,CFD-WF-243-148-N.jpg,0,0,4,2939,415
11,8,11,CFD-BF-249-091-N.jpg,CFD-LM-253-075-N.jpg,0,0,4,1521,716
11,1,6,CFD-WF-243-148-N.jpg,CFD-BM-235-226-N.jpg,0,0,4,1878,426
11,12,6,CFD-AM-208-143-N.jpg,CFD-BM-235-226-N.jpg,0,0,2,4317,819
11,11,6,CFD-LM-253-075-N.jpg,CFD-BM-235-226-N.jpg,0,0,4,5411,1815
11,8,4,CFD-BF-249-091-N.jpg,CFD-WM-218-074-N.jpg,0,0,4,1572,274
11,11,4,CFD-LM-253-075-N.jpg,CFD-WM-218-074-N.jpg,0,0,3,4044,1384
11,4,5,CFD-WM-218-074-N.jpg,CFD-WM-235-147-N.jpg,1,1,4,2683,351
11,5,6,CFD-WM-235-147-N.jpg,CFD-BM-235-226-N.jpg,0,0,2,6544,1182
11,2,7,CFD-LM-225-130-N.jpg,CFD-LF-230-203-N.jpg,0,0,3,5263,1044
11,11,12,CFD-LM-253-075-N.jpg,CFD-AM-208-143-N.jpg,1,1,4,2750,473
11,6,3,CFD-BM-235-226-N.jpg,CFD-WF-213-031-N.jpg,0,1,4,1654,343
11,2,10,CFD-LM-225-130-N.jpg,CFD-AF-209-006-N.jpg,0,0,3,3895,2731
11,3,9,CFD-WF-213-031-N.jpg,CFD-BF-207-004-N.jpg,0,0,4,1443,483
11,6,4,CFD-BM-235-226-N.jpg,CFD-WM-218-074-N.jpg,1,1,4,1561,402
11,10,12,CFD-AF-209-006-N.jpg,CFD-AM-208-143-N.jpg,1,1,4,1290,478
11,11,5,CFD-LM-253-075-N.jpg,CFD-WM-235-147-N.jpg,0,0,3,3198,1269
11,7,2,CFD-LF-230-203-N.jpg,CFD-LM-225-130-N.jpg,0,0,4,2216,575
11,3,6,CFD-WF-213-031-N.jpg,CFD-BM-235-226-N.jpg,0,1,4,1785,411
11,7,10,CFD-LF-230-203-N.jpg,CFD-AF-209-006-N.jpg,0,0,4,1472,516
11,6,10,CFD-BM-235-226-N.jpg,CFD-AF-209-006-N.jpg,0,0,4,1676,444
11,1,3,CFD-WF-243-148-N.jpg,CFD-WF-213-031-N.jpg,0,0,4,1715,379
11,11,8,CFD-LM-253-075-N.jpg,CFD-BF-249-091-N.jpg,0,0,4,2690,489
11,13,5,CFD-LF-211-003-N.jpg,CFD-WM-235-147-N.jpg,0,0,4,1790,629
11,7,1,CFD-LF-230-203-N.jpg,CFD-WF-243-148-N.jpg,0,0,4,1870,434
11,7,3,CFD-LF-230-203-N.jpg,CFD-WF-213-031-N.jpg,0,0,4,3777,458
11,12,1,CFD-AM-208-143-N.jpg,CFD-WF-243-148-N.jpg,0,0,4,4523,684
11,12,13,CFD-AM-208-143-N.jpg,CFD-LF-211-003-N.jpg,1,1,4,1179,437
11,3,8,CFD-WF-213-031-N.jpg,CFD-BF-249-091-N.jpg,0,0,4,1385,451
11,5,7,CFD-WM-235-147-N.jpg,CFD-LF-230-203-N.jpg,1,1,4,1471,398
11,8,7,CFD-BF-249-091-N.jpg,CFD-LF-230-203-N.jpg,0,0,4,1402,441
11,6,8,CFD-BM-235-226-N.jpg,CFD-BF-249-091-N.jpg,0,0,4,1678,402
11,2,9,CFD-LM-225-130-N.jpg,CFD-BF-207-004-N.jpg,0,0,3,4533,730
11,5,3,CFD-WM-235-147-N.jpg,CFD-WF-213-031-N.jpg,1,1,4,1709,364
11,8,3,CFD-BF-249-091-N.jpg,CFD-WF-213-031-N.jpg,0,0,4,1405,361
11,6,13,CFD-BM-235-226-N.jpg,CFD-LF-211-003-N.jpg,0,0,4,1754,1382
