param_name,param_value,optim_value,convergence,optimizer_run
w_naught,-0.6660390677808304,0.534918781482195,converged,1
w_mem,2.681896821487086,0.534918781482195,converged,1
w_sr,1.3866717470094068,0.534918781482195,converged,1
sr_gamma,-9.563334484405186,0.534918781482195,converged,1
w_naught,-0.6657092106430962,0.534920215347859,converged,2
w_mem,2.686005144099087,0.534920215347859,converged,2
w_sr,1.3788477653462163,0.534920215347859,converged,2
sr_gamma,-9.486480946327045,0.534920215347859,converged,2
w_naught,-0.6698324380259502,0.53921833927237806,converged,3
w_mem,2.670010228742864,0.53921833927237806,converged,3
w_sr,1.4523335172341447,0.53921833927237806,converged,3
sr_gamma,-2.7841041206928203,0.53921833927237806,converged,3
w_naught,-0.6711310217040201,0.5395895990849449,converged,4
w_mem,2.6940930498392905,0.5395895990849449,converged,4
w_sr,1.415231209786526,0.5395895990849449,converged,4
sr_gamma,-2.632208930581049,0.5395895990849449,converged,4
w_naught,-0.6661221219761113,0.5349136436309652,converged,5
w_mem,2.685508770215635,0.5349136436309652,converged,5
w_sr,1.3820597851506662,0.5349136436309652,converged,5
sr_gamma,-11.050421233558376,0.5349136436309652,converged,5
w_naught,-0.672045806424635,0.5400806742766822,converged,6
w_mem,2.6999084464288177,0.5400806742766822,converged,6
w_sr,1.4118300331994744,0.5400806742766822,converged,6
sr_gamma,-2.5203867847139763,0.5400806742766822,converged,6
w_naught,-0.6663237932211763,0.5349124732785089,converged,7
w_mem,2.685389765022505,0.5349124732785089,converged,7
w_sr,1.3843898064782945,0.5349124732785089,converged,7
sr_gamma,-12.327975643539649,0.5349124732785089,converged,7
w_naught,-0.6665491204338734,0.5349140274067419,converged,8
w_mem,2.6849752781559104,0.5349140274067419,converged,8
w_sr,1.386083923628449,0.5349140274067419,converged,8
sr_gamma,-10.884606807338013,0.5349140274067419,converged,8
w_naught,-0.6749016066749125,0.5435899443567227,converged,9
w_mem,2.727694331790091,0.5435899443567227,converged,9
w_sr,1.3821968616594853,0.5435899443567227,converged,9
sr_gamma,-1.9279012305831027,0.5435899443567227,converged,9
w_naught,-0.6668759611400767,0.5349180274829194,converged,10
w_mem,2.6835434719125972,0.5349180274829194,converged,10
w_sr,1.3892160014331718,0.5349180274829194,converged,10
sr_gamma,-10.287761903035799,0.5349180274829194,converged,10
w_naught,-0.6662810007792972,0.5349151645293737,converged,11
w_mem,2.685630282786268,0.5349151645293737,converged,11
w_sr,1.3859895408072147,0.5349151645293737,converged,11
sr_gamma,-10.25800888361968,0.5349151645293737,converged,11
w_naught,-0.6650866568513149,0.5349926885200194,converged,12
w_mem,2.685038478714627,0.5349926885200194,converged,12
w_sr,1.3754117538810289,0.5349926885200194,converged,12
sr_gamma,-6.901572096910976,0.5349926885200194,converged,12
w_naught,-0.6659677446716243,0.5349173208512912,converged,13
w_mem,2.6830187873876987,0.5349173208512912,converged,13
w_sr,1.3873554292647028,0.5349173208512912,converged,13
sr_gamma,-9.773119955054305,0.5349173208512912,converged,13
w_naught,-0.6660890679124305,0.5354546362879912,converged,14
w_mem,2.693541296275464,0.5354546362879912,converged,14
w_sr,1.349402447124493,0.5354546362879912,converged,14
sr_gamma,-5.044740634681034,0.5354546362879912,converged,14
w_naught,-0.6680813301982103,0.5368442509745639,converged,15
w_mem,2.6901025705221464,0.5368442509745639,converged,15
w_sr,1.3969202206542364,0.5368442509745639,converged,15
sr_gamma,-3.5569440068662748,0.5368442509745639,converged,15
w_naught,-0.6669488563019137,0.5354978883996306,converged,16
w_mem,2.683613763713689,0.5354978883996306,converged,16
w_sr,1.3946285313515618,0.5354978883996306,converged,16
sr_gamma,-4.779885674363666,0.5354978883996306,converged,16
w_naught,-0.6827996130328123,0.5510617244045939,converged,17
w_mem,2.727135760451424,0.5510617244045939,converged,17
w_sr,1.4349986848013385,0.5510617244045939,converged,17
sr_gamma,-1.196343997764382,0.5510617244045939,converged,17
w_naught,-0.6751243725338298,0.5424633525817366,converged,18
w_mem,2.7180827748205574,0.5424633525817366,converged,18
w_sr,1.3987678894542483,0.5424633525817366,converged,18
sr_gamma,-2.091046476067314,0.5424633525817366,converged,18
w_naught,-0.6661719346021455,0.5349346437665665,converged,19
w_mem,2.6809817328592294,0.5349346437665665,converged,19
w_sr,1.3901218306465564,0.5349346437665665,converged,19
sr_gamma,-8.188243318020122,0.5349346437665665,converged,19
w_naught,-0.66624058688014,0.5349127723865829,converged,20
w_mem,2.6847079682019848,0.5349127723865829,converged,20
w_sr,1.3842891338096617,0.5349127723865829,converged,20
sr_gamma,-11.845168007710111,0.5349127723865829,converged,20
w_naught,-0.6672677719405142,0.5354658258006337,converged,21
