param_name,param_value,optim_value,convergence,optimizer_run
w_naught,-0.2929633955749883,37.796520599801404,converged,1
w_mem,1.262021795800033,37.796520599801404,converged,1
w_naught,-0.29309265338254203,37.79651850827792,converged,2
w_mem,1.2622213188951008,37.79651850827792,converged,2
w_naught,-0.2931207511048084,37.79651875668908,converged,3
w_mem,1.2625674054930385,37.79651875668908,converged,3
w_naught,-0.29316404989702494,37.79652107511027,converged,4
w_mem,1.2624356885822854,37.79652107511027,converged,4
w_naught,-0.29297331131509674,37.79652052314734,converged,5
w_mem,1.262197305249611,37.79652052314734,converged,5
w_naught,-0.2930810263765941,37.796520529611904,converged,6
w_mem,1.2626880131296763,37.796520529611904,converged,6
w_naught,-0.2930829358411432,37.79651819661994,converged,7
w_mem,1.2625065895952772,37.79651819661994,converged,7
w_naught,-0.2929978121498428,37.79651890095032,converged,8
w_mem,1.2621618318834746,37.79651890095032,converged,8
w_naught,-0.29311074521587077,37.79652034103455,converged,9
w_mem,1.2621514356579517,37.79652034103455,converged,9
w_naught,-0.29307018849606115,37.79652014896756,converged,10
w_mem,1.2626401085704846,37.79652014896756,converged,10
w_naught,-0.2930340285018465,37.79651821185519,converged,11
w_mem,1.262104761435434,37.79651821185519,converged,11
w_naught,-0.2930553203703177,37.7965237558319,converged,12
w_mem,1.2618014827493593,37.7965237558319,converged,12
w_naught,-0.2930724727057552,37.79651788543158,converged,13
w_mem,1.262444062576861,37.79651788543158,converged,13
w_naught,-0.29373501265080293,37.7967911073197,converged,14
w_mem,1.2664538833680759,37.7967911073197,converged,14
w_naught,-0.2929542789615351,37.79652122006466,converged,15
w_mem,1.2620503260609355,37.79652122006466,converged,15
w_naught,-0.29309883178945706,37.79651904258518,converged,16
w_mem,1.2626139713417304,37.79651904258518,converged,16
w_naught,-0.29305257211173347,37.79651875118225,converged,17
w_mem,1.2620675356981832,37.79651875118225,converged,17
w_naught,-0.29302111109635004,37.79651810961974,converged,18
w_mem,1.2621752870312954,37.79651810961974,converged,18
w_naught,-0.29311353820261243,37.79652080294284,converged,19
w_mem,1.2621348560938386,37.79652080294284,converged,19
w_naught,-0.29303983983096593,37.796518147953385,converged,20
w_mem,1.2623700372140827,37.796518147953385,converged,20
w_naught,-0.2930190792199927,37.796518195247494,converged,21
w_mem,1.2622241244186252,37.796518195247494,converged,21
w_naught,-0.29302862107263,37.796518080252774,converged,22
w_mem,1.2622888935972383,37.796518080252774,converged,22
w_naught,-0.29302958291244563,37.796518202718744,converged,23
w_mem,1.2623210697615292,37.796518202718744,converged,23
w_naught,-0.2931491191434515,37.796523186562645,converged,24
w_mem,1.2629078852152933,37.796523186562645,converged,24
w_naught,-0.29304084051804297,37.79651856010133,converged,25
w_mem,1.2620659884955965,37.79651856010133,converged,25
