param_name,param_value,optim_value,convergence,optimizer_run
w_naught,-0.09015223384953502,39.80587923967671,converged,1
w_sr,3.224549035532547,39.80587923967671,converged,1
sr_gamma,2.3874605255469294,39.80587923967671,converged,1
w_naught,-0.09015608513792972,39.80588150455067,converged,2
w_sr,3.223782928510679,39.80588150455067,converged,2
sr_gamma,2.3858709177447004,39.80588150455067,converged,2
w_naught,-0.09018085164997705,39.805880132715636,converged,3
w_sr,3.2219248463220027,39.805880132715636,converged,3
sr_gamma,2.38548180831168,39.805880132715636,converged,3
w_naught,-0.09010472755611815,39.8058792407707,converged,4
w_sr,3.2223021340588893,39.8058792407707,converged,4
sr_gamma,2.3865772663828064,39.8058792407707,converged,4
w_naught,-0.09012584751453921,39.80587878383309,converged,5
w_sr,3.223072243221149,39.80587878383309,converged,5
sr_gamma,2.386753900380426,39.80587878383309,converged,5
w_naught,-0.09013645733106943,39.80588088788871,converged,6
w_sr,3.2201504911312764,39.80588088788871,converged,6
sr_gamma,2.384452392179581,39.80588088788871,converged,6
w_naught,-0.09010875795704551,39.80587924194924,converged,7
w_sr,3.223172585494396,39.80587924194924,converged,7
sr_gamma,2.386779521406879,39.80587924194924,converged,7
w_naught,-0.09015308844718475,39.80588016731373,converged,8
w_sr,3.222271047304784,39.80588016731373,converged,8
sr_gamma,2.38660940466064,39.80588016731373,converged,8
w_naught,-0.09012406700051555,39.80587875068158,converged,9
w_sr,3.2229237335657865,39.80587875068158,converged,9
sr_gamma,2.3865785054748887,39.80587875068158,converged,9
w_naught,-0.09009050366429934,39.80587980005937,converged,10
w_sr,3.2209250278116697,39.80587980005937,converged,10
sr_gamma,2.385560962531719,39.80587980005937,converged,10
w_naught,-0.09017518295830523,39.80587949866537,converged,11
w_sr,3.2248733275563684,39.80587949866537,converged,11
sr_gamma,2.3874281231266687,39.80587949866537,converged,11
w_naught,-0.09013414648745069,39.80588016074532,converged,12
w_sr,3.2250183658129314,39.80588016074532,converged,12
sr_gamma,2.3880069335643856,39.80588016074532,converged,12
w_naught,-0.09016916711290446,39.805880186842124,converged,13
w_sr,3.222425633433748,39.805880186842124,converged,13
sr_gamma,2.386483163745499,39.805880186842124,converged,13
w_naught,-0.09012899570165452,39.80587911411034,converged,14
w_sr,3.223472304340589,39.80587911411034,converged,14
sr_gamma,2.387182739798055,39.80587911411034,converged,14
w_naught,-0.09012798041660898,39.80588017325262,converged,15
w_sr,3.2229614146373207,39.80588017325262,converged,15
sr_gamma,2.3858511410457712,39.80588017325262,converged,15
w_naught,-0.09009503186447565,39.80588111346528,converged,16
w_sr,3.2211136954279964,39.80588111346528,converged,16
sr_gamma,2.384968775526085,39.80588111346528,converged,16
w_naught,-0.09013061577826025,39.805879161438824,converged,17
w_sr,3.221947052736848,39.805879161438824,converged,17
sr_gamma,2.3855731683635923,39.805879161438824,converged,17
w_naught,-0.09012207238957655,39.80587927191301,converged,18
w_sr,3.223505480817792,39.80587927191301,converged,18
sr_gamma,2.3872553142144675,39.80587927191301,converged,18
w_naught,-0.09016486357169935,39.80587944588937,converged,19
w_sr,3.2225936877561723,39.80587944588937,converged,19
sr_gamma,2.385658170732594,39.80587944588937,converged,19
w_naught,-0.0901917096840486,39.80588002540235,converged,20
w_sr,3.2248221342399246,39.80588002540235,converged,20
sr_gamma,2.3874859086417004,39.80588002540235,converged,20
w_naught,-0.09016870531820083,39.805878914967494,converged,21
w_sr,3.2236031878042732,39.805878914967494,converged,21
sr_gamma,2.38667016502127,39.805878914967494,converged,21
w_naught,-0.09011614870691112,39.805879523181055,converged,22
w_sr,3.2234225675171935,39.805879523181055,converged,22
sr_gamma,2.386573872083507,39.805879523181055,converged,22
w_naught,-0.09017595313005455,39.80588098872556,converged,23
w_sr,3.2211005738907135,39.80588098872556,converged,23
sr_gamma,2.3852470634990697,39.80588098872556,converged,23
w_naught,-0.09007788706398076,39.80588247257936,converged,24
w_sr,3.221876798162759,39.80588247257936,converged,24
sr_gamma,2.385395743963026,39.80588247257936,converged,24
w_naught,-0.09012416621385677,39.805879483326414,converged,25
w_sr,3.220955932378036,39.805879483326414,converged,25
sr_gamma,2.3852324063959367,39.805879483326414,converged,25
