param_name,param_value,optim_value,convergence,optimizer_run
w_naught,-0.23049302371870123,37.27064688039758,converged,1
w_mem,2.493336902691409,37.27064688039758,converged,1
w_naught,-0.23055409102664579,37.27064715131718,converged,2
w_mem,2.4945400789212915,37.27064715131718,converged,2
w_naught,-0.2304180770860422,37.27065126250654,converged,3
w_mem,2.495158718958881,37.27065126250654,converged,3
w_naught,-0.2304807383815475,37.27064865769157,converged,4
w_mem,2.496555656125496,37.27064865769157,converged,4
w_naught,-0.23054142512922085,37.27064696667734,converged,5
w_mem,2.4936280995777276,37.27064696667734,converged,5
w_naught,-0.23048649463484575,37.27064667721945,converged,6
w_mem,2.494317231982425,37.27064667721945,converged,6
w_naught,-0.23053423574604368,37.270646719209076,converged,7
w_mem,2.4951713936015256,37.270646719209076,converged,7
w_naught,-0.23049585464888872,37.27064689225429,converged,8
w_mem,2.4954353879632185,37.27064689225429,converged,8
w_naught,-0.23049614172375438,37.270646485175014,converged,9
w_mem,2.494593627989003,37.270646485175014,converged,9
w_naught,-0.2304532467758902,37.270648277120756,converged,10
w_mem,2.494863262292583,37.270648277120756,converged,10
w_naught,-0.23048609325996156,37.27064668821729,converged,11
w_mem,2.494332414160322,37.27064668821729,converged,11
w_naught,-0.23048214742981246,37.270647010835646,converged,12
w_mem,2.493547306523819,37.270647010835646,converged,12
w_naught,-0.23058235066450622,37.27065076133042,converged,13
w_mem,2.496983212204201,37.27065076133042,converged,13
w_naught,-0.2305616018950249,37.27064749141194,converged,14
w_mem,2.4944245652204073,37.27064749141194,converged,14
w_naught,-0.23055539046903323,37.27064796194374,converged,15
w_mem,2.495967437314918,37.27064796194374,converged,15
w_naught,-0.23060816477734167,37.2706513939488,converged,16
w_mem,2.493415128392833,37.2706513939488,converged,16
w_naught,-0.23045261125218203,37.27064874357452,converged,17
w_mem,2.495491764318657,37.27064874357452,converged,17
w_naught,-0.23047744631612913,37.27064700903033,converged,18
w_mem,2.4946533305268503,37.27064700903033,converged,18
w_naught,-0.23054337387614482,37.270646985969854,converged,19
w_mem,2.4936985210988745,37.270646985969854,converged,19
w_naught,-0.23055448071232637,37.27064770008969,converged,20
w_mem,2.493287729918097,37.27064770008969,converged,20
w_naught,-0.2305255915423272,37.27064738618945,converged,21
w_mem,2.492759921333316,37.27064738618945,converged,21
w_naught,-0.23043141285476054,37.27065160047664,converged,22
w_mem,2.4964789256528883,37.27065160047664,converged,22
w_naught,-0.2304645753461348,37.270647637964274,converged,23
w_mem,2.493664219924458,37.270647637964274,converged,23
w_naught,-0.2305418898211432,37.27064764340493,converged,24
w_mem,2.492871590733393,37.27064764340493,converged,24
w_naught,-0.2305204074814155,37.27064848895495,converged,25
w_mem,2.49686929433126,37.27064848895495,converged,25
