param_name,param_value,optim_value,convergence,optimizer_run
w_naught,0.037767929079777135,659.8724944443217,converged,1
w_sr,0.30589245325446723,659.8724944443217,converged,1
sr_gamma,-11.887518458356706,659.8724944443217,converged,1
w_naught,0.037793588845835425,659.8725078714743,converged,2
w_sr,0.3055094742649236,659.8725078714743,converged,2
sr_gamma,-11.41434289588711,659.8725078714743,converged,2
w_naught,0.03778681397903087,659.8723816119169,converged,3
w_sr,0.3057731109558106,659.8723816119169,converged,3
sr_gamma,-13.279638704439641,659.8723816119169,converged,3
w_naught,0.037793652080875546,659.8723641647424,converged,4
w_sr,0.30573504894310144,659.8723641647424,converged,4
sr_gamma,-13.98229074840713,659.8723641647424,converged,4
w_naught,0.0378005415928051,659.8723551739268,converged,5
w_sr,0.305703268838167,659.8723551739268,converged,5
sr_gamma,-15.816540528509341,659.8723551739268,converged,5
w_naught,0.037798973947322206,659.87251724073,converged,6
w_sr,0.30585439303419965,659.87251724073,converged,6
sr_gamma,-10.998931376244183,659.87251724073,converged,6
w_naught,0.0378078473883335,659.8723627663861,converged,7
w_sr,0.30565405305008125,659.8723627663861,converged,7
sr_gamma,-14.964031919526205,659.8723627663861,converged,7
w_naught,0.03778974344661541,659.8724042279265,converged,8
w_sr,0.3056575503590585,659.8724042279265,converged,8
sr_gamma,-12.454981491616591,659.8724042279265,converged,8
w_naught,0.03778183499190222,659.8724613260139,converged,9
w_sr,0.305826554668224,659.8724613260139,converged,9
sr_gamma,-11.594012457363569,659.8724613260139,converged,9
w_naught,0.03779938101154137,659.8723741042153,converged,10
w_sr,0.3056317523576054,659.8723741042153,converged,10
sr_gamma,-13.501441896657289,659.8723741042153,converged,10
w_naught,0.037791684956767546,659.8723629346316,converged,11
w_sr,0.3057478265736455,659.8723629346316,converged,11
sr_gamma,-14.576220807024079,659.8723629346316,converged,11
w_naught,0.037804845746223656,659.8723660296239,converged,12
w_sr,0.3057569682036133,659.8723660296239,converged,12
sr_gamma,-13.887606768206265,659.8723660296239,converged,12
w_naught,0.037775622174923286,659.8726096288099,converged,13
w_sr,0.3056795146090253,659.8726096288099,converged,13
sr_gamma,-10.687322995993279,659.8726096288099,converged,13
w_naught,0.037826983557350924,659.8724979613955,converged,14
w_sr,0.3057159757447802,659.8724979613955,converged,14
sr_gamma,-11.515714115351336,659.8724979613955,converged,14
w_naught,0.03779565477974355,659.8724099392318,converged,15
w_sr,0.30563042823623793,659.8724099392318,converged,15
sr_gamma,-12.204219280628292,659.8724099392318,converged,15
w_naught,0.03779606750592414,659.8723716945477,converged,16
w_sr,0.30565193333278984,659.8723716945477,converged,16
sr_gamma,-13.64808004453758,659.8723716945477,converged,16
w_naught,0.03778357932520881,659.8724563160492,converged,17
w_sr,0.30588610715110853,659.8724563160492,converged,17
sr_gamma,-11.754088287781306,659.8724563160492,converged,17
w_naught,0.037800081655500514,659.872389817706,converged,18
w_sr,0.305799686261345,659.872389817706,converged,18
sr_gamma,-12.595314478414657,659.872389817706,converged,18
w_naught,0.0378113274710958,659.8724301818796,converged,19
w_sr,0.3055693622016749,659.8724301818796,converged,19
sr_gamma,-12.026613026100465,659.8724301818796,converged,19
w_naught,0.037661478968477186,659.9518239154614,converged,20
w_sr,0.306931866946044,659.9518239154614,converged,20
sr_gamma,-4.75555860495389,659.9518239154614,converged,20
w_naught,0.037787036379409174,659.8723895258881,converged,21
w_sr,0.3057567779742371,659.8723895258881,converged,21
sr_gamma,-12.826968364406147,659.8723895258881,converged,21
w_naught,0.03779353434503594,659.8723833115323,converged,22
w_sr,0.3056899468969892,659.8723833115323,converged,22
sr_gamma,-12.808009942971543,659.8723833115323,converged,22
w_naught,0.037806294670360605,659.8723705714915,converged,23
w_sr,0.30564106742384556,659.8723705714915,converged,23
sr_gamma,-13.663806238247442,659.8723705714915,converged,23
w_naught,0.037789576591045225,659.872508764087,converged,24
w_sr,0.3055808741461576,659.872508764087,converged,24
sr_gamma,-11.223128939371763,659.872508764087,converged,24
w_naught,0.03781324275750736,659.8736372992624,converged,25
w_sr,0.305152100303306,659.8736372992624,converged,25
sr_gamma,-9.129669288593693,659.8736372992624,converged,25
