param_name,param_value,optim_value,convergence,optimizer_run
w_naught,0.09577393104123848,47.738577972825595,converged,1
w_mem,-0.22486520669880372,47.738577972825595,converged,1
w_naught,0.09584334539536396,47.738579535029764,converged,2
w_mem,-0.22514310461445636,47.738579535029764,converged,2
w_naught,0.09576744845101157,47.738578153794016,converged,3
w_mem,-0.2248565192159404,47.738578153794016,converged,3
w_naught,0.09579094232010557,47.73857780547925,converged,4
w_mem,-0.22486990104147866,47.73857780547925,converged,4
w_naught,0.09582252635228769,47.73857926111099,converged,5
w_mem,-0.22517546862029297,47.73857926111099,converged,5
w_naught,0.09576561448535822,47.7385799071086,converged,6
w_mem,-0.2250827204327893,47.7385799071086,converged,6
w_naught,0.09581520404032204,47.73857827556315,converged,7
w_mem,-0.2250676119810489,47.73857827556315,converged,7
w_naught,0.09582431993246235,47.73857838836119,converged,8
w_mem,-0.22504913957479883,47.73857838836119,converged,8
w_naught,0.09573300158513294,47.7385802827472,converged,9
w_mem,-0.22486383277155014,47.7385802827472,converged,9
w_naught,0.0957893479718056,47.7385794131748,converged,10
w_mem,-0.2246825449256964,47.7385794131748,converged,10
w_naught,0.09582798203837352,47.73857906222928,converged,11
w_mem,-0.22514825755229112,47.73857906222928,converged,11
w_naught,0.09578986930490753,47.73857791277593,converged,12
w_mem,-0.22498691855702674,47.73857791277593,converged,12
w_naught,0.09580892567946835,47.73857860163795,converged,13
w_mem,-0.2251131705558669,47.73857860163795,converged,13
w_naught,0.09579243862571231,47.73858046385891,converged,14
w_mem,-0.22462639361302839,47.73858046385891,converged,14
w_naught,0.09581490159175272,47.73857801549336,converged,15
w_mem,-0.22497006681357623,47.73857801549336,converged,15
w_naught,0.0958587816519895,47.738580833622,converged,16
w_mem,-0.22496617850714273,47.738580833622,converged,16
w_naught,0.09575131637371548,47.73857917245127,converged,17
w_mem,-0.22471159250580847,47.73857917245127,converged,17
w_naught,0.09584306568128548,47.73857928125247,converged,18
w_mem,-0.22501440044447465,47.73857928125247,converged,18
w_naught,0.09578308818461687,47.73857796659794,converged,19
w_mem,-0.22496843909234251,47.73857796659794,converged,19
w_naught,0.09580575203496242,47.738578233485576,converged,20
w_mem,-0.2250675728591544,47.738578233485576,converged,20
w_naught,0.09573765419730179,47.738581683027,converged,21
w_mem,-0.2250329607810547,47.738581683027,converged,21
w_naught,0.09583081454044207,47.73857858904098,converged,22
w_mem,-0.22502319080423264,47.73857858904098,converged,22
w_naught,0.09576432305038746,47.738578575610426,converged,23
w_mem,-0.22494802202548336,47.738578575610426,converged,23
w_naught,0.09581665508285053,47.73857807957104,converged,24
w_mem,-0.22500547868868964,47.73857807957104,converged,24
w_naught,0.09577881246398359,47.73857790814349,converged,25
w_mem,-0.22492102654787416,47.73857790814349,converged,25
