param_name,param_value,optim_value,convergence,optimizer_run
w_naught,0.031234957263035518,104.81004023848928,converged,1
w_sr,0.1033534577370935,104.81004023848928,converged,1
sr_gamma,-13.335279807309535,104.81004023848928,converged,1
w_naught,0.03123591219211356,104.81004351629875,converged,2
w_sr,0.10346637800173793,104.81004351629875,converged,2
sr_gamma,-11.287259293379314,104.81004351629875,converged,2
w_naught,0.03126322913429461,104.81003929939108,converged,3
w_sr,0.10331389471025555,104.81003929939108,converged,3
sr_gamma,-14.406770669267964,104.81003929939108,converged,3
w_naught,0.02977910125228176,104.92884406240142,converged,4
w_sr,0.22508740783162007,104.92884406240142,converged,4
sr_gamma,0.8082772691965507,104.92884406240142,converged,4
w_naught,0.031261733227852875,104.81004268606927,converged,5
w_sr,0.10343754007355041,104.81004268606927,converged,5
sr_gamma,-11.561215912158065,104.81004268606927,converged,5
w_naught,0.03130932217107936,104.81008057020279,converged,6
w_sr,0.10308678221470383,104.81008057020279,converged,6
sr_gamma,-8.717440251570833,104.81008057020279,converged,6
w_naught,0.031234959529657037,104.8100431118269,converged,7
w_sr,0.10323779498480118,104.8100431118269,converged,7
sr_gamma,-11.313786896760737,104.8100431118269,converged,7
w_naught,0.031206066688286647,104.81004377788553,converged,8
w_sr,0.10352607031388011,104.81004377788553,converged,8
sr_gamma,-16.595502423132807,104.81004377788553,converged,8
w_naught,0.030122131295556527,104.90704184807315,converged,9
w_sr,0.16784511182356973,104.90704184807315,converged,9
sr_gamma,0.10254305334642139,104.90704184807315,converged,9
w_naught,0.031041833360289553,104.83690754775091,converged,10
w_sr,0.1130892926522742,104.83690754775091,converged,10
sr_gamma,-1.9693061897590505,104.83690754775091,converged,10
w_naught,0.030243716368489958,104.89684617649043,converged,11
w_sr,0.15371211984639316,104.89684617649043,converged,11
sr_gamma,-0.17607409641435928,104.89684617649043,converged,11
w_naught,0.031271960598269685,104.810051930011,converged,12
w_sr,0.10327217846489162,104.810051930011,converged,12
sr_gamma,-9.809722743892138,104.810051930011,converged,12
w_naught,0.031265917443849905,104.81004041174843,converged,13
w_sr,0.10338525628202463,104.81004041174843,converged,13
sr_gamma,-13.12319874747085,104.81004041174843,converged,13
w_naught,0.031250765270823926,104.8100675322964,converged,14
w_sr,0.10336731496754029,104.8100675322964,converged,14
sr_gamma,-9.005103243409767,104.8100675322964,converged,14
w_naught,0.03127280134148,104.81003957739811,converged,15
w_sr,0.10319030199330373,104.81003957739811,converged,15
sr_gamma,-13.781925207177208,104.81003957739811,converged,15
w_naught,0.029996354616446258,104.90987264634794,converged,16
w_sr,0.17449540975609978,104.90987264634794,converged,16
sr_gamma,0.18245968753931321,104.90987264634794,converged,16
w_naught,0.03125228247727851,104.81004019199659,converged,17
w_sr,0.10337839523363165,104.81004019199659,converged,17
sr_gamma,-12.652314545333766,104.81004019199659,converged,17
w_naught,0.031217097123487247,104.81008005473043,converged,18
w_sr,0.10338305361748862,104.81008005473043,converged,18
sr_gamma,-8.69524371538166,104.81008005473043,converged,18
w_naught,0.03126998882290344,104.81004432026559,converged,19
w_sr,0.10330026614744653,104.81004432026559,converged,19
sr_gamma,-10.741775624827994,104.81004432026559,converged,19
w_naught,0.0312778127479956,104.81004086307284,converged,20
w_sr,0.10305747586202696,104.81004086307284,converged,20
sr_gamma,-14.166755193949442,104.81004086307284,converged,20
w_naught,0.031265960184827676,104.81004042323056,converged,21
w_sr,0.10333620099958912,104.81004042323056,converged,21
sr_gamma,-12.347344825025104,104.81004042323056,converged,21
w_naught,0.031236483634490456,104.81007026990167,converged,22
w_sr,0.10363803097212149,104.81007026990167,converged,22
sr_gamma,-9.07845503715369,104.81007026990167,converged,22
w_naught,0.03126690136419408,104.81004043936919,converged,23
w_sr,0.10312200086271286,104.81004043936919,converged,23
sr_gamma,-12.808018169038613,104.81004043936919,converged,23
w_naught,0.03126690933449,104.81011469647169,converged,24
w_sr,0.1033485098149868,104.81011469647169,converged,24
sr_gamma,-8.023784747371188,104.81011469647169,converged,24
w_naught,0.0312547509645774,104.81003977669995,converged,25
w_sr,0.10325341826480855,104.81003977669995,converged,25
sr_gamma,-12.65710535028977,104.81003977669995,converged,25
