task,study,sub_id,model,param_name,param_value,optim_value,convergence,optimizer_run
Memory,Random Walks,6,Mem.,w_mem,0.04335124829579712,45.39896829413416,converged,8
Memory,Random Walks,6,Mem. + SR,w_naught,0.05783953033011973,43.924367863072064,converged,15
Memory,Random Walks,6,Mem. + SR,w_mem,-0.4265631937149706,43.924367863072064,converged,15
Memory,Random Walks,6,Mem. + SR,w_sr,1.2914572203089918,43.924367863072064,converged,15
Memory,Random Walks,6,Mem. + SR,sr_gamma,0.8119857475194435,43.924367863072064,converged,15
Memory,Random Walks,6,SR,w_naught,0.06633822227697049,44.618904964532575,converged,25
Memory,Random Walks,6,SR,w_sr,1.0313925576002485,44.618904964532575,converged,25
Memory,Random Walks,6,SR,sr_gamma,0.9469327148207207,44.618904964532575,converged,25
Memory,Random Walks,7,Mem.,w_naught,-0.0753466950964346,46.764287581389766,converged,22
Memory,Random Walks,7,Mem.,w_mem,0.5555989187483156,46.764287581389766,converged,22
Memory,Random Walks,7,Mem. + SR,w_naught,-0.10581975219871516,45.82358973016545,converged,19
Memory,Random Walks,7,Mem. + SR,w_mem,0.18436396656060963,45.82358973016545,converged,19
Memory,Random Walks,7,Mem. + SR,w_sr,0.8840082811812199,45.82358973016545,converged,19
Memory,Random Walks,7,Mem. + SR,sr_gamma,0.7213582860459152,45.82358973016545,converged,19
Memory,Random Walks,7,SR,w_naught,-0.10894353817219408,45.952272826199355,converged,19
Memory,Random Walks,7,SR,w_sr,1.123271514733568,45.952272826199355,converged,19
Memory,Random Walks,7,SR,sr_gamma,0.6616211940400606,45.952272826199355,converged,19
Memory,Random Walks,8,Mem.,w_naught,0.00947033930467104,48.16422022080906,converged,15
Memory,Random Walks,8,Mem.,w_mem,0.5201343005995314,48.16422022080906,converged,15
Memory,Random Walks,8,Mem. + SR,w_naught,0.02346028900340822,43.770976352093506,converged,11
Memory,Random Walks,8,Mem. + SR,w_mem,3.4433944868987827,43.770976352093506,converged,11
Memory,Random Walks,8,Mem. + SR,w_sr,-2.7064970806139197,43.770976352093506,converged,11
Memory,Random Walks,8,Mem. + SR,sr_gamma,0.10159734027040308,43.770976352093506,converged,11
Memory,Random Walks,8,SR,w_naught,0.01908592260366172,50.30647939186685,converged,14
Memory,Random Walks,8,SR,w_sr,0.3248094809932034,50.30647939186685,converged,14
Memory,Random Walks,8,SR,sr_gamma,2.2825255759237755e-10,50.30647939186685,converged,14
Memory,Random Walks,9,Mem.,w_naught,0.06542625646819568,49.598891430155426,converged,1
Memory,Random Walks,9,Mem.,w_mem,0.04774958330713202,49.598891430155426,converged,1
Memory,Random Walks,9,Mem. + SR,w_naught,0.07442969617499738,49.35744490940031,converged,7
Memory,Random Walks,9,Mem. + SR,w_mem,0.3632701766901096,49.35744490940031,converged,7
Memory,Random Walks,9,Mem. + SR,w_sr,-0.4694256959877857,49.35744490940031,converged,7
Memory,Random Walks,9,Mem. + SR,sr_gamma,0.40206558663547376,49.35744490940031,converged,7
Memory,Random Walks,9,SR,w_naught,0.06710720141781584,49.63132710027598,converged,5
Memory,Random Walks,9,SR,w_sr,0.02689020739524253,49.63132710027598,converged,5
Memory,Random Walks,9,SR,sr_gamma,1.334692731443713e-5,49.63132710027598,converged,5
Memory,Random Walks,10,Mem.,w_naught,0.09579094232010556,47.73857780547925,converged,4
Memory,Random Walks,10,Mem.,w_mem,-0.22486990104147864,47.73857780547925,converged,4
Memory,Random Walks,10,Mem. + SR,w_naught,0.09684371338073916,44.48123280920963,converged,16
Memory,Random Walks,10,Mem. + SR,w_mem,-1.6503676843353987,44.48123280920963,converged,16
Memory,Random Walks,10,Mem. + SR,w_sr,1.4117654507454758,44.48123280920963,converged,16
Memory,Random Walks,10,Mem. + SR,sr_gamma,2.083790561584137e-8,44.48123280920963,converged,16
Memory,Random Walks,10,SR,w_naught,0.1480391782549928,45.613372346738466,converged,5
Memory,Random Walks,10,SR,w_sr,-2.1359095157508436,45.613372346738466,converged,5
Memory,Random Walks,10,SR,sr_gamma,0.9541061665989725,45.613372346738466,converged,5
Memory,Random Walks,11,Mem.,w_naught,0.01289750565119659,53.44029636770305,converged,7
Memory,Random Walks,11,Mem.,w_mem,0.0940395321416438,53.44029636770305,converged,7
Memory,Random Walks,11,Mem. + SR,w_naught,-0.01669904315104385,52.77859632433826,converged,12
Memory,Random Walks,11,Mem. + SR,w_mem,-0.09715333571596532,52.77859632433826,converged,12
Memory,Random Walks,11,Mem. + SR,w_sr,1.4842083907726216,52.77859632433826,converged,12
Memory,Random Walks,11,Mem. + SR,sr_gamma,0.9550860227439791,52.77859632433826,converged,12
Memory,Random Walks,11,SR,w_naught,-0.01172464606406862,52.86900044635694,converged,20
Memory,Random Walks,11,SR,w_sr,1.243556355066458,52.86900044635694,converged,20
Memory,Random Walks,11,SR,sr_gamma,0.9636086038872302,52.86900044635694,converged,20
Memory,Random Walks,12,Mem.,w_naught,-0.08457500325645805,43.86153852154612,converged,13
Memory,Random Walks,12,Mem.,w_mem,0.7200974050762601,43.86153852154612,converged,13
Memory,Random Walks,12,Mem. + SR,w_naught,-0.1644580564452063,39.645407194276515,converged,10
Memory,Random Walks,12,Mem. + SR,w_mem,0.20738826887961825,39.645407194276515,converged,10
Memory,Random Walks,12,Mem. + SR,w_sr,2.6955837337652464,39.645407194276515,converged,10
Memory,Random Walks,12,Mem. + SR,sr_gamma,0.9248982564698455,39.645407194276515,converged,10
Memory,Random Walks,12,SR,w_naught,-0.17067089652238854,39.91217622154939,converged,12
Memory,Random Walks,12,SR,w_sr,2.6709908539855345,39.91217622154939,converged,12
Memory,Random Walks,12,SR,sr_gamma,0.8966058324804969,39.91217622154939,converged,12
Memory,Random Walks,13,Mem.,w_naught,0.17178441566852398,33.48508042298109,converged,6
Memory,Random Walks,13,Mem.,w_mem,-0.01572039056721106,33.48508042298109,converged,6
Memory,Random Walks,13,Mem. + SR,w_naught,0.19879678489636385,33.12344145423668,converged,6
Memory,Random Walks,13,Mem. + SR,w_mem,0.17381289046608195,33.12344145423668,converged,6
Memory,Random Walks,13,Mem. + SR,w_sr,-0.819962281532004,33.12344145423668,converged,6
Memory,Random Walks,13,Mem. + SR,sr_gamma,0.90560494986598,33.12344145423668,converged,6
Memory,Random Walks,13,SR,w_naught,0.19180467750711855,33.28526650923438,converged,18
Memory,Random Walks,13,SR,w_sr,-0.6295322286768759,33.28526650923438,converged,18
Memory,Random Walks,13,SR,sr_gamma,0.9533233948699903,33.28526650923438,converged,18
Memory,Random Walks,14,Mem.,w_naught,0.027698147205664658,49.08057292212271,converged,6
Memory,Random Walks,14,Mem.,w_mem,0.3679680427233335,49.08057292212271,converged,6
Memory,Random Walks,14,Mem. + SR,w_naught,0.00343806370706688,48.175905082678845,converged,15
Memory,Random Walks,14,Mem. + SR,w_mem,-0.2145441697642535,48.175905082678845,converged,15
Memory,Random Walks,14,Mem. + SR,w_sr,1.0269684683388292,48.175905082678845,converged,15
Memory,Random Walks,14,Mem. + SR,sr_gamma,0.5319022050450037,48.175905082678845,converged,15
Memory,Random Walks,14,SR,w_naught,0.00528883835477046,48.23981510875089,converged,13
Memory,Random Walks,14,SR,w_sr,0.7683823322160758,48.23981510875089,converged,13
Memory,Random Walks,14,SR,sr_gamma,0.6186927308873205,48.23981510875089,converged,13
Memory,Random Walks,15,Mem.,w_naught,-0.06304620273022171,43.543000387416015,converged,19
Memory,Random Walks,15,Mem.,w_mem,0.8693181127976363,43.543000387416015,converged,19
Memory,Random Walks,15,Mem. + SR,w_naught,-0.3086956216361885,20.62300394590483,converged,1
Memory,Random Walks,15,Mem. + SR,w_mem,-0.5872894515231502,20.62300394590483,converged,1
Memory,Random Walks,15,Mem. + SR,w_sr,7.646066924910963,20.62300394590483,converged,1
Memory,Random Walks,15,Mem. + SR,sr_gamma,0.8994429328333162,20.62300394590483,converged,1
Memory,Random Walks,15,SR,w_naught,-0.28927610576603374,21.57232810691456,converged,2
Memory,Random Walks,15,SR,w_sr,7.099736244224355,21.57232810691456,converged,2
Memory,Random Walks,15,SR,sr_gamma,0.9137677355941921,21.57232810691456,converged,2
Memory,Random Walks,16,Mem.,w_naught,-0.00945230200910732,53.2636565059806,converged,22
Memory,Random Walks,16,Mem.,w_mem,0.17968308530933305,53.2636565059806,converged,22
Memory,Random Walks,16,Mem. + SR,w_naught,-0.00959529466561239,53.219623610433224,converged,3
Memory,Random Walks,16,Mem. + SR,w_mem,0.04229027477537682,53.219623610433224,converged,3
Memory,Random Walks,16,Mem. + SR,w_sr,0.14124562685526132,53.219623610433224,converged,3
Memory,Random Walks,16,Mem. + SR,sr_gamma,0.02313155788530385,53.219623610433224,converged,3
Memory,Random Walks,16,SR,w_naught,-0.00936311205924884,53.223314356486746,converged,14
Memory,Random Walks,16,SR,w_sr,0.181558742293594,53.223314356486746,converged,14
Memory,Random Walks,16,SR,sr_gamma,0.02673847450417777,53.223314356486746,converged,14
Memory,Random Walks,17,Mem.,w_naught,-0.00302174829597348,50.1818177009102,converged,3
Memory,Random Walks,17,Mem.,w_mem,0.4111901027589263,50.1818177009102,converged,3
Memory,Random Walks,17,Mem. + SR,w_naught,-0.03300943209343461,49.0865569962089,converged,25
Memory,Random Walks,17,Mem. + SR,w_mem,-0.02788819345243318,49.0865569962089,converged,25
Memory,Random Walks,17,Mem. + SR,w_sr,0.9664993661351866,49.0865569962089,converged,25
Memory,Random Walks,17,Mem. + SR,sr_gamma,0.6772281078740372,49.0865569962089,converged,25
Memory,Random Walks,17,SR,w_naught,-0.03276693003238906,49.08868298698703,converged,20
Memory,Random Walks,17,SR,w_sr,0.9337801196835572,49.08868298698703,converged,20
Memory,Random Walks,17,SR,sr_gamma,0.6897313245781976,49.08868298698703,converged,20
Memory,Random Walks,18,Mem.,w_naught,-0.02283821388173501,53.39873391866319,converged,6
Memory,Random Walks,18,Mem.,w_mem,0.15116117342794666,53.39873391866319,converged,6
Memory,Random Walks,18,Mem. + SR,w_naught,-0.02263171921044659,53.21895771606634,converged,12
Memory,Random Walks,18,Mem. + SR,w_mem,-0.11066806378994284,53.21895771606634,converged,12
Memory,Random Walks,18,Mem. + SR,w_sr,0.26118567829805733,53.21895771606634,converged,12
Memory,Random Walks,18,Mem. + SR,sr_gamma,9.640533115223094e-4,53.21895771606634,converged,12
Memory,Random Walks,18,SR,w_naught,-0.0235676050993034,53.24784577555441,converged,12
Memory,Random Walks,18,SR,w_sr,0.16121675275478492,53.24784577555441,converged,12
Memory,Random Walks,18,SR,sr_gamma,2.378648461506368e-5,53.24784577555441,converged,12
Memory,Random Walks,19,Mem.,w_naught,-0.1720357109331008,33.951712276350726,converged,8
Memory,Random Walks,19,Mem.,w_mem,0.8448875138619809,33.951712276350726,converged,8
Memory,Random Walks,19,Mem. + SR,w_naught,-0.21062220654098496,32.83557446754352,converged,11
Memory,Random Walks,19,Mem. + SR,w_mem,0.22899944618792012,32.83557446754352,converged,11
Memory,Random Walks,19,Mem. + SR,w_sr,1.1811330296711644,32.83557446754352,converged,11
Memory,Random Walks,19,Mem. + SR,sr_gamma,0.5826718173592655,32.83557446754352,converged,11
Memory,Random Walks,19,SR,w_naught,-0.20788077040893668,32.87750767509589,converged,15
Memory,Random Walks,19,SR,w_sr,1.3861296636104878,32.87750767509589,converged,15
Memory,Random Walks,19,SR,sr_gamma,0.46248295477176476,32.87750767509589,converged,15
Memory,Random Walks,20,Mem.,w_naught,0.0915143895987537,48.16145526342774,converged,7
Memory,Random Walks,20,Mem.,w_mem,-0.1810228063807906,48.16145526342774,converged,7
Memory,Random Walks,20,Mem. + SR,w_naught,0.09933282080203336,48.07417925136529,converged,11
Memory,Random Walks,20,Mem. + SR,w_mem,-0.03758955608679448,48.07417925136529,converged,11
Memory,Random Walks,20,Mem. + SR,w_sr,-0.27645358010600574,48.07417925136529,converged,11
Memory,Random Walks,20,Mem. + SR,sr_gamma,0.6078251541156827,48.07417925136529,converged,11
Memory,Random Walks,20,SR,w_naught,0.10003021171698535,48.07845065258264,converged,12
Memory,Random Walks,20,SR,w_sr,-0.32844547365746457,48.07845065258264,converged,12
Memory,Random Walks,20,SR,sr_gamma,0.5832550846482621,48.07845065258264,converged,12
Memory,Random Walks,21,Mem.,w_naught,-0.3349453315047982,9.14299355870284,converged,19
Memory,Random Walks,21,Mem.,w_mem,2.590687473574772,9.14299355870284,converged,19
Memory,Random Walks,21,Mem. + SR,w_naught,-0.3992283596021872,8.446069011376316,converged,16
Memory,Random Walks,21,Mem. + SR,w_mem,1.7042259043743115,8.446069011376316,converged,16
Memory,Random Walks,21,Mem. + SR,w_sr,1.8742841844151117,8.446069011376316,converged,16
Memory,Random Walks,21,Mem. + SR,sr_gamma,0.5172707636122373,8.446069011376316,converged,16
Memory,Random Walks,21,SR,w_naught,-0.38235279920871224,8.844568828505599,converged,14
Memory,Random Walks,21,SR,w_sr,3.744390118693461,8.844568828505599,converged,14
Memory,Random Walks,21,SR,sr_gamma,0.19527267049330985,8.844568828505599,converged,14
Memory,Random Walks,22,Mem.,w_naught,-0.1838205777900068,33.75069880872714,converged,6
Memory,Random Walks,22,Mem.,w_mem,0.770312427986648,33.75069880872714,converged,6
Memory,Random Walks,22,Mem. + SR,w_naught,-0.19168030378928963,32.77101490134758,converged,17
Memory,Random Walks,22,Mem. + SR,w_mem,0.04465944684771543,32.77101490134758,converged,17
Memory,Random Walks,22,Mem. + SR,w_sr,0.9144829359631896,32.77101490134758,converged,17
Memory,Random Walks,22,Mem. + SR,sr_gamma,0.17273395481683496,32.77101490134758,converged,17
Memory,Random Walks,22,SR,w_naught,-0.19149464825579135,32.77427587417065,converged,17
Memory,Random Walks,22,SR,w_sr,0.9645022610321936,32.77427587417065,converged,17
Memory,Random Walks,22,SR,sr_gamma,0.16991736037726188,32.77427587417065,converged,17
Memory,Random Walks,23,Mem.,w_naught,-0.3349653583533102,9.14299359723396,converged,8
Memory,Random Walks,23,Mem.,w_mem,2.5911047116875663,9.14299359723396,converged,8
Memory,Random Walks,23,Mem. + SR,w_naught,-0.45866672101645495,7.205818816654256,converged,24
Memory,Random Walks,23,Mem. + SR,w_mem,1.3518050505735135,7.205818816654256,converged,24
Memory,Random Walks,23,Mem. + SR,w_sr,3.052558817270286,7.205818816654256,converged,24
Memory,Random Walks,23,Mem. + SR,sr_gamma,0.490338087391373,7.205818816654256,converged,24
Memory,Random Walks,23,SR,w_naught,-0.44774197207506106,7.520981096247516,converged,8
Memory,Random Walks,23,SR,w_sr,4.315385582198826,7.520981096247516,converged,8
Memory,Random Walks,23,SR,sr_gamma,0.30878858996104375,7.520981096247516,converged,8
Memory,Random Walks,24,Mem.,w_naught,-0.6444726523365432,0.6922258392776812,converged,14
Memory,Random Walks,24,Mem.,w_mem,3.4865932689432633,0.6922258392776812,converged,14
Memory,Random Walks,24,Mem. + SR,w_naught,-0.6663237932211763,0.5349124732785089,converged,7
Memory,Random Walks,24,Mem. + SR,w_mem,2.685389765022505,0.5349124732785089,converged,7
Memory,Random Walks,24,Mem. + SR,w_sr,1.3843898064782945,0.5349124732785089,converged,7
Memory,Random Walks,24,Mem. + SR,sr_gamma,4.381890062417342e-6,0.5349124732785089,converged,7
Memory,Random Walks,24,SR,w_naught,-0.5215356499591393,1.7162309413733532,converged,1
Memory,Random Walks,24,SR,w_sr,4.957954580088188,1.7162309413733532,converged,1
Memory,Random Walks,24,SR,sr_gamma,3.9072131474524413e-8,1.7162309413733532,converged,1
Memory,Random Walks,25,Mem.,w_naught,0.06964251927416144,50.36033190947354,converged,25
Memory,Random Walks,25,Mem.,w_mem,-0.2575343083014289,50.36033190947354,converged,25
Memory,Random Walks,25,Mem. + SR,w_naught,0.06974427604059298,49.84035450045149,converged,18
Memory,Random Walks,25,Mem. + SR,w_mem,0.5308178544989623,49.84035450045149,converged,18
Memory,Random Walks,25,Mem. + SR,w_sr,-0.7928664144613017,49.84035450045149,converged,18
Memory,Random Walks,25,Mem. + SR,sr_gamma,2.572369299021078e-6,49.84035450045149,converged,18
Memory,Random Walks,25,SR,w_naught,0.07127706957816038,50.06511589940378,converged,18
Memory,Random Walks,25,SR,w_sr,-0.2764660893368957,50.06511589940378,converged,18
Memory,Random Walks,25,SR,sr_gamma,3.0203202977476607e-7,50.06511589940378,converged,18
Memory,Random Walks,26,Mem.,w_naught,-0.6229883457697122,3.892169948687286,converged,21
Memory,Random Walks,26,Mem.,w_mem,2.550532927036956,3.892169948687286,converged,21
Memory,Random Walks,26,Mem. + SR,w_naught,-0.744055433084876,3.61364851402749,converged,8
Memory,Random Walks,26,Mem. + SR,w_mem,1.9934405637666024,3.61364851402749,converged,8
Memory,Random Walks,26,Mem. + SR,w_sr,1.6581822876371437,3.61364851402749,converged,8
Memory,Random Walks,26,Mem. + SR,sr_gamma,0.7396707023252084,3.61364851402749,converged,8
Memory,Random Walks,26,SR,w_naught,-0.5595640249897462,6.482494321047593,converged,19
Memory,Random Walks,26,SR,w_sr,3.773298316357664,6.482494321047593,converged,19
Memory,Random Walks,26,SR,sr_gamma,0.3935891534306815,6.482494321047593,converged,19
Memory,Random Walks,27,Mem.,w_naught,-0.26196317314655415,18.886433753813897,converged,21
Memory,Random Walks,27,Mem.,w_mem,1.4517176088059165,18.886433753813897,converged,21
Memory,Random Walks,27,Mem. + SR,w_naught,-0.4185702989334959,14.297008570410204,converged,24
Memory,Random Walks,27,Mem. + SR,w_mem,0.16712558819027357,14.297008570410204,converged,24
Memory,Random Walks,27,Mem. + SR,w_sr,3.333508569230391,14.297008570410204,converged,24
Memory,Random Walks,27,Mem. + SR,sr_gamma,0.6204021340101543,14.297008570410204,converged,24
Memory,Random Walks,27,SR,w_naught,-0.4173048387056843,14.332230477866746,converged,1
Memory,Random Walks,27,SR,w_sr,3.563464190243593,14.332230477866746,converged,1
Memory,Random Walks,27,SR,sr_gamma,0.5798728405038523,14.332230477866746,converged,1
Memory,Random Walks,28,Mem.,w_naught,-0.08949889151086149,48.47867821086415,converged,24
Memory,Random Walks,28,Mem.,w_mem,0.22196532278128173,48.47867821086415,converged,24
Memory,Random Walks,28,Mem. + SR,w_naught,-0.08905389312424,47.71148444797681,converged,10
Memory,Random Walks,28,Mem. + SR,w_mem,-0.46342998271089697,47.71148444797681,converged,10
Memory,Random Walks,28,Mem. + SR,w_sr,0.6859965463326362,47.71148444797681,converged,10
Memory,Random Walks,28,Mem. + SR,sr_gamma,7.245166665320268e-8,47.71148444797681,converged,10
Memory,Random Walks,28,SR,w_naught,-0.09216195264171062,48.02893775121716,converged,12
Memory,Random Walks,28,SR,w_sr,0.2504486061855239,48.02893775121716,converged,12
Memory,Random Walks,28,SR,sr_gamma,3.4749327152134864e-8,48.02893775121716,converged,12
Memory,Random Walks,29,Mem.,w_naught,-0.28493396244463964,20.742284778842873,converged,23
Memory,Random Walks,29,Mem.,w_mem,1.1476748353615254,20.742284778842873,converged,23
Memory,Random Walks,29,Mem. + SR,w_naught,-0.42059050812557464,17.89337836882533,converged,13
Memory,Random Walks,29,Mem. + SR,w_mem,0.6415598121353645,17.89337836882533,converged,13
Memory,Random Walks,29,Mem. + SR,w_sr,3.4553795767199924,17.89337836882533,converged,13
Memory,Random Walks,29,Mem. + SR,sr_gamma,0.9333568247104208,17.89337836882533,converged,13
Memory,Random Walks,29,SR,w_naught,-0.4582478333980642,20.389288708946687,converged,17
Memory,Random Walks,29,SR,w_sr,3.7748947268359254,20.389288708946687,converged,17
Memory,Random Walks,29,SR,sr_gamma,0.865156533434791,20.389288708946687,converged,17
Memory,Random Walks,30,Mem.,w_naught,0.1213979872762018,32.97159698984077,converged,24
Memory,Random Walks,30,Mem.,w_mem,1.3985253762368954,32.97159698984077,converged,24
Memory,Random Walks,30,Mem. + SR,w_naught,0.1195563300345856,32.92696061651376,converged,4
Memory,Random Walks,30,Mem. + SR,w_mem,0.8619240832349939,32.92696061651376,converged,4
Memory,Random Walks,30,Mem. + SR,w_sr,0.7557061845572562,32.92696061651376,converged,4
Memory,Random Walks,30,Mem. + SR,sr_gamma,0.04817487168448965,32.92696061651376,converged,4
Memory,Random Walks,30,SR,w_naught,0.1199305043170475,32.99195181864147,converged,18
Memory,Random Walks,30,SR,w_sr,1.4983620629239087,32.99195181864147,converged,18
Memory,Random Walks,30,SR,sr_gamma,0.022223372652755122,32.99195181864147,converged,18
Memory,Random Walks,31,Mem.,w_naught,-0.01673228397407645,45.61425437634199,converged,7
Memory,Random Walks,31,Mem.,w_mem,0.807792305825215,45.61425437634199,converged,7
Memory,Random Walks,31,Mem. + SR,w_naught,-0.15214050120737904,29.25701430510693,converged,9
Memory,Random Walks,31,Mem. + SR,w_mem,-1.2436505004302123,29.25701430510693,converged,9
Memory,Random Walks,31,Mem. + SR,w_sr,5.229113805574974,29.25701430510693,converged,9
Memory,Random Walks,31,Mem. + SR,sr_gamma,0.7031286181055482,29.25701430510693,converged,9
Memory,Random Walks,31,SR,w_naught,-0.14616963789997223,31.011432124214004,converged,5
Memory,Random Walks,31,SR,w_sr,4.0691242709976985,31.011432124214004,converged,5
Memory,Random Walks,31,SR,sr_gamma,0.8094905664018829,31.011432124214004,converged,5
Memory,Random Walks,32,Mem.,w_naught,-0.08552326826250017,41.319097486363496,converged,11
Memory,Random Walks,32,Mem.,w_mem,0.9304677456179742,41.319097486363496,converged,11
Memory,Random Walks,32,Mem. + SR,w_naught,-0.07572868897093174,40.94493839765472,converged,22
Memory,Random Walks,32,Mem. + SR,w_mem,1.5728992729018354,40.94493839765472,converged,22
Memory,Random Walks,32,Mem. + SR,w_sr,-0.7935099426439514,40.94493839765472,converged,22
Memory,Random Walks,32,Mem. + SR,sr_gamma,0.28223204152501863,40.94493839765472,converged,22
Memory,Random Walks,32,SR,w_naught,-0.07979425232086819,42.79508560699066,converged,2
Memory,Random Walks,32,SR,w_sr,0.8735312126967132,42.79508560699066,converged,2
Memory,Random Walks,32,SR,sr_gamma,5.093033750819592e-8,42.79508560699066,converged,2
Memory,Random Walks,33,Mem.,w_naught,0.12391661056272908,43.03228243206453,converged,2
Memory,Random Walks,33,Mem.,w_mem,-0.11679336580734812,43.03228243206453,converged,2
Memory,Random Walks,33,Mem. + SR,w_naught,0.07640974172061424,41.066620215876725,converged,3
Memory,Random Walks,33,Mem. + SR,w_mem,-0.5039163779505546,41.066620215876725,converged,3
Memory,Random Walks,33,Mem. + SR,w_sr,2.017341151156371,41.066620215876725,converged,3
Memory,Random Walks,33,Mem. + SR,sr_gamma,0.92614987202713,41.066620215876725,converged,3
Memory,Random Walks,33,SR,w_naught,0.12756109155442563,42.771812083239595,converged,6
Memory,Random Walks,33,SR,w_sr,-0.152170926956132,42.771812083239595,converged,6
Memory,Random Walks,33,SR,sr_gamma,1.7996002093135597e-07,42.771812083239595,converged,6
Memory,Random Walks,34,Mem.,w_naught,-0.05591178662008604,44.13762595676923,converged,18
Memory,Random Walks,34,Mem.,w_mem,0.8499931578552673,44.13762595676923,converged,18
Memory,Random Walks,34,Mem. + SR,w_naught,-0.26726792337188254,24.632063352298207,converged,19
Memory,Random Walks,34,Mem. + SR,w_mem,-0.8671027834191993,24.632063352298207,converged,19
Memory,Random Walks,34,Mem. + SR,w_sr,5.756143077945887,24.632063352298207,converged,19
Memory,Random Walks,34,Mem. + SR,sr_gamma,0.8294279930726932,24.632063352298207,converged,19
Memory,Random Walks,34,SR,w_naught,-0.24694037884398773,26.019566467516132,converged,12
Memory,Random Walks,34,SR,w_sr,5.231718478926103,26.019566467516132,converged,12
Memory,Random Walks,34,SR,sr_gamma,0.8825508742674347,26.019566467516132,converged,12
Memory,Random Walks,35,Mem.,w_naught,-0.00870875992159872,46.37824647328274,converged,22
Memory,Random Walks,35,Mem.,w_mem,0.7228339225248299,46.37824647328274,converged,22
Memory,Random Walks,35,Mem. + SR,w_naught,-0.10281368836097066,40.08263105017096,converged,22
Memory,Random Walks,35,Mem. + SR,w_mem,-2.585750735122885e-4,40.08263105017096,converged,22
Memory,Random Walks,35,Mem. + SR,w_sr,3.5319566902126107,40.08263105017096,converged,22
Memory,Random Walks,35,Mem. + SR,sr_gamma,0.9191330623414228,40.08263105017096,converged,22
Memory,Random Walks,35,SR,w_naught,-0.10278951258220582,40.08263206277532,converged,22
Memory,Random Walks,35,SR,w_sr,3.531350284160834,40.08263206277532,converged,22
Memory,Random Walks,35,SR,sr_gamma,0.9191461981409919,40.08263206277532,converged,22
Memory,Random Walks,36,Mem.,w_naught,-0.15118987244380674,34.70928498055195,converged,5
Memory,Random Walks,36,Mem.,w_mem,0.949476754087976,34.70928498055195,converged,5
Memory,Random Walks,36,Mem. + SR,w_naught,-0.17275358841452232,34.471949174239086,converged,2
Memory,Random Walks,36,Mem. + SR,w_mem,0.8104675897885509,34.471949174239086,converged,2
Memory,Random Walks,36,Mem. + SR,w_sr,1.0979949600189731,34.471949174239086,converged,2
Memory,Random Walks,36,Mem. + SR,sr_gamma,0.9593052699737687,34.471949174239086,converged,2
Memory,Random Walks,36,SR,w_naught,-0.14365257478368637,35.919586003584364,converged,20
Memory,Random Walks,36,SR,w_sr,0.925832658193659,35.919586003584364,converged,20
Memory,Random Walks,36,SR,sr_gamma,1.1062293572401228e-7,35.919586003584364,converged,20
Memory,Random Walks,37,Mem.,w_naught,-0.0725014934131216,49.41233366916679,converged,13
Memory,Random Walks,37,Mem.,w_mem,0.35641501850189367,49.41233366916679,converged,13
Memory,Random Walks,37,Mem. + SR,w_naught,-0.1599633565864597,44.1976231125191,converged,9
Memory,Random Walks,37,Mem. + SR,w_mem,-0.376319476281005,44.1976231125191,converged,9
Memory,Random Walks,37,Mem. + SR,w_sr,2.2712706085849996,44.1976231125191,converged,9
Memory,Random Walks,37,Mem. + SR,sr_gamma,0.8247274050317035,44.1976231125191,converged,9
Memory,Random Walks,37,SR,w_naught,-0.15193905440033414,44.77382647852763,converged,24
Memory,Random Walks,37,SR,w_sr,2.352958110806895,44.77382647852763,converged,24
Memory,Random Walks,37,SR,sr_gamma,0.9223943627883161,44.77382647852763,converged,24
Memory,Random Walks,38,Mem.,w_naught,0.10987532072494272,45.97439142489498,converged,6
Memory,Random Walks,38,Mem.,w_mem,-0.2411384409481307,45.97439142489498,converged,6
Memory,Random Walks,38,Mem. + SR,w_naught,0.12454043622321784,45.83540472220538,converged,21
Memory,Random Walks,38,Mem. + SR,w_mem,-0.15097137806666686,45.83540472220538,converged,21
Memory,Random Walks,38,Mem. + SR,w_sr,-0.7437637101079001,45.83540472220538,converged,21
Memory,Random Walks,38,Mem. + SR,sr_gamma,0.9583780355879866,45.83540472220538,converged,21
Memory,Random Walks,38,SR,w_naught,0.1100653777718802,45.87781832904227,converged,3
Memory,Random Walks,38,SR,w_sr,-0.24276185916001256,45.87781832904227,converged,3
Memory,Random Walks,38,SR,sr_gamma,2.867858903671394e-7,45.87781832904227,converged,3
Memory,Random Walks,39,Mem.,w_naught,0.1139762077709807,40.34793250922622,converged,10
Memory,Random Walks,39,Mem.,w_mem,0.1994262930294741,40.34793250922622,converged,10
Memory,Random Walks,39,Mem. + SR,w_naught,0.12004213969988396,39.743026013369445,converged,24
Memory,Random Walks,39,Mem. + SR,w_mem,1.179390009211783,39.743026013369445,converged,24
Memory,Random Walks,39,Mem. + SR,w_sr,-1.0416430593900528,39.743026013369445,converged,24
Memory,Random Walks,39,Mem. + SR,sr_gamma,0.12375097835274199,39.743026013369445,converged,24
Memory,Random Walks,39,SR,w_naught,0.11754848145502148,40.58756045546991,converged,13
Memory,Random Walks,39,SR,w_sr,0.14091888640978914,40.58756045546991,converged,13
Memory,Random Walks,39,SR,sr_gamma,8.641108732883675e-7,40.58756045546991,converged,13
Memory,Random Walks,40,Mem.,w_naught,0.00492468291535112,50.496674296494895,converged,11
Memory,Random Walks,40,Mem.,w_mem,0.36778118873816024,50.496674296494895,converged,11
